TOA5,MONALISA_domef1500 router IP,CR1000,E8813,CR1000.Std.27.04,CPU:171108_MONALISA Router Station - Hourly.CR1,29465,MeteoVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Batt_V_Avg,Log_T_Avg,SWC_P_02_Avg,SWC_P_02_Std,SWC_WC_02_Avg,SWC_WC_02_Std,SWC_ST_02_Avg,SWC_ST_02_Std,SWC_P_05_Avg,SWC_P_05_Std,SWC_WC_05_Avg,SWC_WC_05_Std,SWC_ST_05_Avg,SWC_ST_05_Std,SWC_P_20_Avg,SWC_P_20_Std,SWC_WC_20_Avg,SWC_WC_20_Std,SWC_ST_20_Avg,SWC_ST_20_Std,PAR_Up_Avg,PAR_Up_Std,PAR_Soil_Avg,PAR_Soil_Std,NDVI_Up_Red_Avg,NDVI_Up_Red_Std,NDVI_Up_NIR_Avg,NDVI_Up_NIR_Std,NDVI_Dn_Red_Avg,NDVI_Dn_Red_Std,NDVI_Dn_NIR_Avg,NDVI_Dn_NIR_Std,NDVI_Ind1_Avg,NDVI_Ind2_Avg,NDVI_Avg,NDVI_Std,PRI_Up_Green_Avg,PRI_Up_Green_Std,PRI_Up_Yellow_Avg,PRI_Up_Yellow_Std,PRI_Dn_Green_Avg,PRI_Dn_Green_Std,PRI_Dn_Yellow_Avg,PRI_Dn_Yellow_Std,PRI_Ind1_Avg,PRI_Ind2_Avg,PRI_Avg,PRI_Std
2017-11-13 11:45,458,12.59,-0.086,46.22467,0.001,NA,0,2.421,0.017,44.14448,0.036,NA,0,2.721,0.03,30.89511,0,0.451,0,4.347,0.022,32.56,1.66,-3.392,0,0.02171333,0.001,0.0243,0.001,0.02040667,0.001,0.01331333,0,2,1,-0.263,0.014,0.02700667,0.001,0.03390666,0.002,0.01149333,0,0.006006666,0,2,1,-0.412,0.029
2017-11-13 12:00,459,12.57,0.018,46.22506,0.001,NA,0,2.413,0.018,44.18367,0.001,NA,0,2.73,0.022,30.89507,0,0.451,0,4.347,0.032,42.05,4.922,-3.391,0,0.02738667,0.003,0.02991333,0.003,0.02522667,0.003,0.01669333,0.002,2,1,-0.246,0.013,0.03322,0.004,0.04208,0.004,0.01425333,0.001,0.00742,0.001,2,1,-0.418,0.029
2017-11-13 12:15,460,12.43,0.226,46.22466,0.001,NA,0,2.4,0.027,44.18388,0.001,NA,0,2.72,0.024,30.89509,0,0.451,0,4.341,0.014,87,25.67,-3.391,0,0.05523333,0.017,0.05941333,0.018,0.05090667,0.016,0.03408666,0.01,2,1,-0.231,0.012,0.06412,0.019,0.08543333,0.025,0.02776667,0.008,0.01476,0.004,2,1,-0.431,0.019
2017-11-13 12:30,461,12.59,0.424,46.22479,0.001,NA,0,2.411,0.033,44.18389,0.001,NA,0,2.714,0.022,30.89504,0,0.451,0,4.337,0.014,64.88,9.97,-3.391,0,0.04259999,0.007,0.04656667,0.008,0.03789333,0.006,0.02522667,0.004,2,1,-0.242,0.012,0.05148,0.009,0.06548666,0.01,0.02106,0.003,0.01110667,0.002,2,1,-0.415,0.016
2017-11-13 12:45,462,12.59,0.648,46.25526,0.037,NA,0,2.412,0.027,44.18367,0.001,NA,0,2.715,0.016,30.89508,0,0.451,0,4.342,0.023,53.8,3.473,-3.391,0,0.03508667,0.002,0.0384,0.002,0.03162,0.002,0.02124,0.001,2,1,-0.24,0.01,0.04146666,0.002,0.05333333,0.003,0.01758,0.001,0.00914,0.001,2,1,-0.424,0.015
2017-11-13 13:00,463,12.57,0.757,46.2049,0.043,NA,0,2.411,0.024,44.10054,0.045,NA,0,2.717,0.023,30.89507,0,0.451,0,4.339,0.018,42.73,2.713,-3.391,0,0.02786667,0.002,0.03145333,0.002,0.02531333,0.002,0.01699333,0.001,2,1,-0.254,0.01,0.03381334,0.003,0.04366666,0.004,0.01401333,0.001,0.00734,0,2,1,-0.423,0.023
2017-11-13 13:15,464,12.41,0.852,46.15001,0.001,NA,0,2.405,0.015,44.11038,0.001,NA,0,2.712,0.032,30.89507,0,0.451,0,4.341,0.024,40.69,0,-3.391,0,0.02697333,0,0.03030667,0.001,0.02458,0,0.01656667,0,2,1,-0.25,0.01,0.03323333,0.001,0.04365333,0.002,0.01366667,0,0.007133333,0,2,1,-0.431,0.027
2017-11-13 13:30,465,12.58,0.748,46.15012,0.001,NA,0,2.402,0.014,44.11012,0.001,NA,0,2.716,0.019,30.89506,0,0.451,0,4.332,0.02,40.24,1.153,-3.391,0,0.02621333,0.001,0.02956667,0.001,0.02339333,0.001,0.01584667,0,2,1,-0.25,0.009,0.03289333,0.001,0.04222,0.002,0.01317333,0,0.006706667,0,2,1,-0.432,0.027
2017-11-13 13:45,466,12.58,0.756,46.14981,0.001,NA,0,2.404,0.031,44.17902,0.018,NA,0,2.72,0.019,30.89512,0,0.451,0,4.342,0.017,41.6,5.321,-3.391,0,0.02662667,0.003,0.02892,0.003,0.02345333,0.003,0.01574,0.002,2,1,-0.238,0.015,0.03252,0.003,0.04230667,0.003,0.01332,0.002,0.00686,0.001,2,1,-0.433,0.029
2017-11-13 14:00,467,12.56,0.818,46.21486,0.047,NA,0,2.403,0.015,44.18391,0.001,NA,0,2.705,0.028,30.89508,0,0.451,0,4.343,0.023,54.26,4.107,-3.391,0,0.03656,0.003,0.04134,0.002,0.03212,0.003,0.02188,0.002,2,1,-0.248,0.017,0.04441333,0.003,0.05629333,0.004,0.01762667,0.001,0.009213333,0.001,2,1,-0.416,0.016
2017-11-13 14:15,468,12.42,0.937,46.32094,0.033,NA,0,2.398,0.026,44.23314,0.035,NA,0,2.693,0.023,30.8951,0,0.451,0,4.331,0.018,35.94,3.458,-3.391,0,0.02468,0.002,0.0294,0.003,0.02194666,0.002,0.01498667,0.001,2,1,-0.271,0.012,0.03154,0.004,0.04009333,0.005,0.0121,0.001,0.006213333,0.001,2,1,-0.425,0.023
2017-11-13 14:30,469,12.57,0.838,46.33601,0.037,NA,0,2.406,0.029,44.25745,0.001,NA,0,2.716,0.015,30.89508,0,0.451,0,4.327,0.018,38.43,7.798,-3.391,0,0.02588666,0.004,0.02845333,0.004,0.02272666,0.004,0.01567333,0.003,2,1,-0.231,0.016,0.02937333,0.004,0.03822,0.006,0.01244667,0.002,0.006459999,0.001,2,1,-0.428,0.023
2017-11-13 14:45,470,12.58,0.902,46.30074,0.001,NA,0,2.399,0.033,44.25224,0.018,NA,0,2.69,0.024,30.8951,0,0.451,0,4.337,0.033,60.13,2.895,-3.391,0,0.04048,0.002,0.04472,0.004,0.03558666,0.002,0.02443333,0.001,2,1,-0.233,0.014,0.04634666,0.004,0.06025333,0.005,0.01915333,0.001,0.009873332,0.001,2,1,-0.432,0.017
2017-11-13 15:00,471,12.56,1.021,46.30085,0.001,NA,0,2.392,0.025,44.25698,0.001,NA,0,2.702,0.028,30.89515,0,0.451,0,4.327,0.014,43.4,9.12,-3.391,0,0.03108,0.006,0.03814667,0.007,0.02666,0.005,0.01872,0.004,2,1,-0.273,0.012,0.03966,0.007,0.04928666,0.009,0.01425333,0.003,0.007346666,0.001,2,1,-0.413,0.028
2017-11-13 15:15,472,12.41,1.1,46.30066,0.001,NA,0,2.405,0.022,44.25735,0.001,NA,0,2.71,0.028,30.89511,0,0.451,0,4.322,0.017,25.32,3.473,-3.391,0,0.01825333,0.002,0.02224,0.003,0.01567333,0.002,0.01119333,0.001,2,1,-0.26,0.016,0.02294667,0.003,0.0295,0.003,0.008606667,0.001,0.004313333,0.001,2,1,-0.439,0.032
2017-11-13 15:30,473,12.57,0.927,46.30108,0.001,NA,0,2.396,0.024,44.25732,0.001,NA,0,2.699,0.032,30.89508,0,0.451,0,4.323,0.019,32.55,4.6,-3.391,0,0.02228666,0.003,0.02606,0.004,0.01945333,0.003,0.01393333,0.002,2,1,-0.24,0.015,0.02724,0.004,0.03696,0.005,0.01058667,0.001,0.005286666,0.001,2,1,-0.461,0.034
2017-11-13 15:45,474,12.57,0.902,46.30063,0.001,NA,0,2.394,0.028,44.25753,0.001,NA,0,2.7,0.018,30.89513,0,0.451,0,4.336,0.025,32.55,3.458,-3.391,0,0.02339333,0.002,0.02941333,0.002,0.01954667,0.002,0.01395333,0.001,2,1,-0.275,0.016,0.02937333,0.003,0.03668667,0.005,0.01043333,0.001,0.005186667,0.001,2,1,-0.429,0.025
2017-11-13 16:00,475,12.55,0.87,46.30068,0.001,NA,0,2.402,0.024,44.32599,0.018,NA,0,2.701,0.028,30.89515,0,0.451,0,4.314,0.026,18.99,2.713,-3.391,0,0.01492667,0.002,0.01814667,0.002,0.0117,0.002,0.008739999,0.001,2,1,-0.239,0.024,0.01825333,0.002,0.02040667,0.003,0.00638,0.001,0.003033333,0,2,1,-0.402,0.04
2017-11-13 16:15,476,12.41,0.783,46.35105,0.045,NA,0,2.395,0.019,44.33119,0.001,NA,0,2.7,0.023,30.89512,0,0.451,0,4.31,0.012,10.4,3.149,-3.391,0,0.007293333,0.002,0.01047333,0.003,0.005733333,0.001,0.004686667,0.001,2,1,-0.269,0.044,0.00956,0.003,0.0108,0.003,0.003206667,0.001,0.001413333,0,2,1,-0.431,0.076
2017-11-13 16:30,477,12.55,0.469,46.30604,0.019,NA,0,2.393,0.021,44.33094,0.001,NA,0,2.707,0.018,30.89507,0,0.451,0,4.307,0.025,4.747,1.661,-3.391,0,0.003006667,0.001,0.004646666,0.001,0.002566667,0.001,0.002153333,0.001,2,1,-0.303,0.111,0.005433333,0.002,0.00412,0.002,0.00144,0,0.00062,0,2,1,-0.202,0.367
2017-11-13 16:45,478,12.55,0.269,46.32073,0.033,NA,0,2.4,0.018,44.39514,0.025,NA,0,2.682,0.022,30.89515,0,0.451,0,4.318,0.022,1.356,1.661,-3.391,0,0.0008,0.001,0.001693333,0.001,0.00092,0.001,7.00E-04,0,2,1,NA,NA,0.002726667,0.001,0.001766667,0.001,0.000686667,0,2.00E-04,0,2,1,NA,NA
2017-11-13 17:00,479,12.53,0.059,46.32593,0.036,NA,0,2.393,0.028,44.40451,0.001,NA,0,2.693,0.021,30.89512,0,0.451,0,4.313,0.017,0,0,-3.391,0,2.00E-04,0,0.000573333,0,0.000113333,0,0.000193333,0,2,1,NA,NA,0.001813333,0.001,0.000926667,0.001,0.000126667,0,4.00E-05,0,2,1,NA,NA
2017-11-13 17:15,480,12.38,-0.108,46.29595,0.033,NA,0,2.387,0.022,44.33019,0.001,NA,0,2.696,0.025,30.89511,0,0.451,0,4.304,0.023,0,0,-3.391,0,6.67E-05,0,0.000133333,0,5.33E-05,0,6.00E-05,0,2,1,NA,NA,0.001286667,0.001,0.000726667,0.001,8.00E-05,0,2.00E-05,0,2,1,NA,NA
2017-11-13 17:30,481,12.54,-0.431,46.22583,0.001,NA,0,2.396,0.016,44.24688,0.06,NA,0,2.693,0.018,30.89508,0,0.451,0,4.31,0.018,0,0,-3.392,0,2.67E-05,0,6.00E-05,0,4.67E-05,0,2.00E-05,0,2,1,NA,NA,0.000733333,0.001,0.00044,0,5.33E-05,0,2.67E-05,0,2,1,NA,NA
2017-11-13 17:45,482,12.55,-0.606,46.25092,0.045,NA,0,2.387,0.021,44.25191,0.019,NA,0,2.691,0.019,30.89513,0,0.451,0,4.312,0.019,0,0,-3.392,0,0,0,3.33E-05,0,3.33E-05,0,2.67E-05,0,2,1,NA,NA,0.000853333,0.001,0.000533333,0.001,1.00E-04,0,1.33E-05,0,2,1,NA,NA
2017-11-13 18:00,483,12.54,-0.78,46.33639,0.165,NA,0,2.388,0.019,44.11473,0.018,NA,0,2.681,0.022,30.89512,0,0.451,0,4.301,0.022,0,0,-3.392,0,6.67E-06,0,1.00E-04,0,6.00E-05,0,3.33E-05,0,2,1,NA,NA,0.001206667,0.001,0.000453333,0.001,0.000106667,0,4.00E-05,0,2,1,NA,NA
2017-11-13 18:15,484,12.46,-1.081,46.22615,0.001,NA,0,2.381,0.016,44.10993,0.001,NA,0,2.683,0.023,30.89514,0,0.451,0,4.31,0.022,0,0,-3.392,0,4.00E-05,0,5.33E-05,0,6.00E-05,0,3.33E-05,0,2,1,NA,NA,0.001666667,0.001,0.000373333,0.001,0.000133333,0,6.67E-06,0,2,1,NA,NA
2017-11-13 18:30,485,12.53,-1.53,46.49269,0.167,NA,0,2.38,0.023,44.10531,0.018,NA,0,2.684,0.017,30.8951,0,0.451,0,4.319,0.02,0,0,-3.392,0,0,0,7.33E-05,0,3.33E-05,0,2.00E-05,0,2,1,NA,NA,0.0013,0.001,0.000546667,0.001,0.00012,0,6.67E-06,0,2,1,NA,NA
2017-11-13 18:45,486,12.53,-1.654,46.53291,0.155,NA,0,2.379,0.024,44.06095,0.074,NA,0,2.689,0.023,30.89507,0,0.451,0,4.301,0.025,0,0,-3.392,0,2.67E-05,0,6.67E-05,0,4.00E-05,0,4.67E-05,0,2,1,NA,NA,0.00166,0.001,0.00038,0,1.00E-04,0,2.67E-05,0,2,1,NA,NA
2017-11-13 19:00,487,12.53,-1.723,46.40201,0.035,NA,0,2.378,0.025,43.88935,0.001,NA,0,2.678,0.026,30.89513,0,0.451,0,4.301,0.017,0,0,-3.392,0,4.00E-05,0,0.000133333,0,6.00E-05,0,8.67E-05,0,2,1,NA,NA,0.001046667,0.001,0.000566667,0.001,0.000106667,0,1.33E-05,0,2,1,NA,NA
2017-11-13 19:15,488,12.44,-1.88,46.35689,0.089,NA,0,2.381,0.03,43.88962,0.001,NA,0,2.682,0.023,30.89515,0,0.451,0,4.308,0.026,0,0,-3.392,0,5.33E-05,0,4.67E-05,0,6.67E-05,0,5.33E-05,0,2,1,NA,NA,0.001233333,0.001,0.000493333,0.001,2.00E-05,0,0,0,2,1,NA,NA
2017-11-13 19:30,489,12.52,-2.222,46.30153,0.001,NA,0,2.37,0.022,43.90424,0.029,NA,0,2.674,0.015,30.89507,0,0.451,0,4.305,0.021,0,0,-3.392,0,2.00E-05,0,6.00E-05,0,0.000126667,0,4.67E-05,0,2,1,NA,NA,0.00166,0.002,0.00052,0.001,6.00E-05,0,3.33E-05,0,2,1,NA,NA
2017-11-13 19:45,490,12.52,-2.282,46.30145,0.001,NA,0,2.371,0.02,44.24299,0.121,NA,0,2.673,0.031,30.89511,0,0.451,0,4.299,0.022,0,0,-3.392,0,2.67E-05,0,7.33E-05,0,4.00E-05,0,4.67E-05,0,2,1,NA,NA,0.000853333,0.001,0.000706667,0.001,9.33E-05,0,4.00E-05,0,2,1,NA,NA
2017-11-13 20:00,491,12.51,-2.333,46.30158,0.001,NA,0,2.377,0.032,44.31685,0.055,NA,0,2.674,0.023,30.89515,0,0.451,0,4.293,0.026,0,0,-3.392,0,0,0,7.33E-05,0,4.00E-05,0,6.67E-05,0,2,1,NA,NA,0.00132,0.001,0.000406667,0,8.67E-05,0,2.00E-05,0,2,1,NA,NA
2017-11-13 20:15,492,12.41,-2.48,46.3018,0.001,NA,0,2.389,0.019,44.10077,0.037,NA,0,2.666,0.024,30.89512,0,0.451,0,4.297,0.021,0,0,-3.392,0,2.00E-05,0,2.67E-05,0,1.33E-05,0,2.67E-05,0,2,1,NA,NA,0.00144,0.001,0.000986667,0.001,5.33E-05,0,2.00E-05,0,2,1,NA,NA
2017-11-13 20:30,493,12.5,-2.736,46.30165,0.001,NA,0,2.378,0.02,44.11068,0.001,NA,0,2.681,0.021,30.89511,0,0.451,0,4.289,0.023,0,0,-3.392,0,3.33E-05,0,0.000126667,0,1.33E-05,0,3.33E-05,0,2,1,NA,NA,0.001306667,0.001,0.000633333,0.001,0.000113333,0,3.33E-05,0,2,1,NA,NA
2017-11-13 20:45,494,12.51,-2.722,46.30155,0.001,NA,0,2.376,0.024,44.16884,0.029,NA,0,2.662,0.019,30.89517,0,0.451,0,4.286,0.027,0,0,-3.392,0,6.67E-06,0,8.67E-05,0,0,0,4.00E-05,0,2,1,NA,NA,0.001293333,0.001,0.000366667,0,9.33E-05,0,3.33E-05,0,2,1,NA,NA
2017-11-13 21:00,495,12.51,-2.665,46.30118,0.001,NA,0,2.38,0.018,44.16928,0.029,NA,0,2.661,0.025,30.89517,0,0.451,0,4.283,0.021,0,0,-3.392,0,3.33E-05,0,6.67E-06,0,8.00E-05,0,2.67E-05,0,2,1,NA,NA,0.00116,0.001,0.000653333,0.001,6.00E-05,0,1.33E-05,0,2,1,NA,NA
2017-11-13 21:15,496,12.5,-2.611,46.3015,0.001,NA,0,2.375,0.03,44.11047,0.001,NA,0,2.664,0.023,30.89519,0,0.451,0,4.29,0.019,0,0,-3.392,0,2.00E-05,0,8.00E-05,0,1.33E-05,0,6.00E-05,0,2,1,NA,NA,0.001186667,0.001,4.00E-04,0.001,9.33E-05,0,2.67E-05,0,2,1,NA,NA
2017-11-13 21:30,497,12.5,-2.521,46.34168,0.037,NA,0,2.38,0.024,44.11041,0.001,NA,0,2.671,0.019,30.89508,0,0.451,0,4.292,0.014,0,0,-3.392,0,2.67E-05,0,7.33E-05,0,6.67E-05,0,3.33E-05,0,2,1,NA,NA,0.000886667,0.001,0.000633333,0.001,9.33E-05,0,1.33E-05,0,2,1,NA,NA
2017-11-13 21:45,498,12.5,-2.363,46.31142,0.026,NA,0,2.372,0.029,44.12999,0.033,NA,0,2.665,0.021,30.89512,0,0.451,0,4.277,0.02,0,0,-3.392,0,4.00E-05,0,8.00E-05,0,5.33E-05,0,5.33E-05,0,2,1,NA,NA,0.001173333,0.001,0.000926667,0.001,6.67E-05,0,2.67E-05,0,2,1,NA,NA
2017-11-13 22:00,499,12.5,-2.199,46.30157,0.001,NA,0,2.384,0.032,44.08138,0.08,NA,0,2.662,0.03,30.89514,0,0.451,0,4.278,0.022,0,0,-3.392,0,2.67E-05,0,4.67E-05,0,4.67E-05,0,4.67E-05,0,2,1,NA,NA,0.001026667,0.001,0.001053333,0.001,1.00E-04,0,2.00E-05,0,2,1,NA,NA
2017-11-13 22:15,500,12.5,-2.061,46.30178,0.001,NA,0,2.383,0.021,43.9531,0.06,NA,0,2.661,0.023,30.89517,0,0.451,0,4.293,0.023,0,0,-3.392,0,9.33E-05,0,4.00E-05,0,6.00E-05,0,4.00E-05,0,2,1,NA,NA,0.00134,0.001,0.00072,0.001,1.00E-04,0,0,0,2,1,NA,NA
2017-11-13 22:30,501,12.5,-1.928,46.34182,0.037,NA,0,2.376,0.022,43.74294,0.001,NA,0,2.663,0.027,30.89514,0,0.451,0,4.271,0.022,0,0,-3.392,0,0,0,9.33E-05,0,8.67E-05,0,3.33E-05,0,2,1,NA,NA,0.00138,0.001,0.000686667,0.001,0.000113333,0,6.67E-06,0,2,1,NA,NA
2017-11-13 22:45,502,12.5,-1.845,46.37181,0.019,NA,0,2.365,0.026,43.74307,0.001,NA,0,2.663,0.017,30.89515,0,0.451,0,4.276,0.019,0,0,-3.392,0,2.67E-05,0,0.000126667,0,4.67E-05,0,4.67E-05,0,2,1,NA,NA,0.00094,0.001,0.000506667,0.001,8.67E-05,0,1.33E-05,0,2,1,NA,NA
2017-11-13 23:00,503,12.49,-1.79,46.37731,0.001,NA,0,2.369,0.033,43.74286,0.001,NA,0,2.66,0.02,30.89508,0,0.451,0,4.286,0.024,0,0,-3.392,0,6.00E-05,0,6.67E-05,0,8.00E-05,0,7.33E-05,0,2,1,NA,NA,0.00126,0.001,0.000453333,0.001,0.00014,0,6.67E-06,0,2,1,NA,NA
2017-11-13 23:15,504,12.49,-1.778,46.37722,0.001,NA,0,2.37,0.019,43.74301,0.001,NA,0,2.662,0.031,30.89512,0,0.451,0,4.284,0.029,0,0,-3.392,0,1.33E-05,0,9.33E-05,0,3.33E-05,0,2.00E-05,0,2,1,NA,NA,0.000926667,0.001,0.000413333,0,1.33E-05,0,4.00E-05,0,2,1,NA,NA
2017-11-13 23:30,505,12.49,-1.776,46.3774,0.001,NA,0,2.375,0.013,43.74288,0.001,NA,0,2.648,0.029,30.89516,0,0.451,0,4.266,0.019,0,0,-3.392,0,2.00E-05,0,6.67E-06,0,2.67E-05,0,2.67E-05,0,2,1,NA,NA,0.001453333,0.001,0.000353333,0,8.00E-05,0,0,0,2,1,NA,NA
2017-11-13 23:45,506,12.49,-1.736,46.37724,0.001,NA,0,2.369,0.021,43.74304,0.001,NA,0,2.648,0.029,30.89509,0,0.451,0,4.272,0.018,0,0,-3.392,0,0,0,7.33E-05,0,4.00E-05,0,2.67E-05,0,2,1,NA,NA,0.000726667,0.001,0.000826667,0.001,8.00E-05,0,4.67E-05,0,2,1,NA,NA
2017-11-14 00:00,507,12.49,-1.695,46.37745,0.001,NA,0,2.366,0.027,43.8012,0.029,NA,0,2.654,0.018,30.89515,0,0.451,0,4.275,0.027,0,0,-3.392,0,2.00E-05,0,0.000113333,0,6.00E-05,0,4.00E-05,0,2,1,NA,NA,0.001286667,0.001,0.000606667,0.001,8.67E-05,0,2.00E-05,0,2,1,NA,NA
2017-11-14 00:15,508,12.48,-1.66,46.51851,0.067,NA,0,2.368,0.019,43.76731,0.034,NA,0,2.651,0.021,30.89512,0,0.451,0,4.27,0.01,0,0,-3.392,0,6.00E-05,0,7.33E-05,0,4.00E-05,0,2.00E-05,0,2,1,NA,NA,0.001033333,0.001,0.000373333,0,5.33E-05,0,2.67E-05,0,2,1,NA,NA
2017-11-14 00:30,509,12.48,-1.632,46.47316,0.033,NA,0,2.37,0.014,43.81585,0.001,NA,0,2.657,0.018,30.89519,0,0.451,0,4.272,0.021,0,0,-3.392,0,0,0,6.67E-05,0,2.00E-05,0,4.00E-05,0,2,1,NA,NA,0.001093333,0.001,0.00052,0.001,7.33E-05,0,1.33E-05,0,2,1,NA,NA
2017-11-14 00:45,510,12.48,-1.629,46.45345,0.001,NA,0,2.369,0.014,43.91855,0.079,NA,0,2.655,0.03,30.8951,0,0.451,0,4.27,0.016,0,0,-3.392,0,1.33E-05,0,6.67E-05,0,2.67E-05,0,4.67E-05,0,2,1,NA,NA,0.001546667,0.001,0.00066,0.001,7.33E-05,0,1.33E-05,0,2,1,NA,NA
2017-11-14 01:00,511,12.48,-1.638,46.46846,0.079,NA,0,2.372,0.031,44.03665,0.126,NA,0,2.665,0.019,30.89515,0,0.451,0,4.264,0.02,0,0,-3.392,0,2.67E-05,0,4.67E-05,0,4.67E-05,0,2.67E-05,0,2,1,NA,NA,0.001433333,0.001,0.000506667,0.001,9.33E-05,0,2.00E-05,0,2,1,NA,NA
2017-11-14 01:15,512,12.48,-1.657,46.37811,0.001,NA,0,2.371,0.021,44.12973,0.042,NA,0,2.648,0.02,30.89517,0,0.451,0,4.251,0.026,0,0,-3.392,0,2.67E-05,0,2.00E-05,0,4.67E-05,0,7.33E-05,0,2,1,NA,NA,0.001353333,0.001,0.000953333,0.001,6.67E-05,0,6.67E-06,0,2,1,NA,NA
2017-11-14 01:30,513,12.48,-1.684,46.37793,0.001,NA,0,2.367,0.018,44.16399,0.112,NA,0,2.649,0.026,30.89518,0,0.451,0,4.264,0.014,0,0,-3.392,0,0,0,6.67E-06,0,2.67E-05,0,5.33E-05,0,2,1,NA,NA,0.000866667,0.001,0.000626667,0.001,1.00E-04,0,6.67E-06,0,2,1,NA,NA
2017-11-14 01:45,514,12.47,-1.706,46.37799,0.001,NA,0,2.361,0.02,44.13462,0.069,NA,0,2.644,0.022,30.89517,0,0.451,0,4.254,0.018,0,0,-3.392,0,4.00E-05,0,0.000106667,0,4.00E-05,0,0.000106667,0,2,1,NA,NA,0.001266667,0.001,0.00058,0.001,6.67E-05,0,3.33E-05,0,2,1,NA,NA
2017-11-14 02:00,515,12.47,-1.751,46.37796,0.001,NA,0,2.36,0.021,44.02665,0.025,NA,0,2.637,0.027,30.89515,0,0.451,0,4.266,0.021,0,0,-3.392,0,4.00E-05,0,0.00012,0,0.000113333,0,6.67E-05,0,2,1,NA,NA,0.001593333,0.001,0.000626667,0.001,8.00E-05,0,1.33E-05,0,2,1,NA,NA
2017-11-14 02:15,516,12.47,-1.822,46.37833,0.001,NA,0,2.373,0.02,44.03153,0.018,NA,0,2.645,0.025,30.89515,0,0.451,0,4.257,0.012,0,0,-3.392,0,0,0,2.67E-05,0,6.67E-06,0,2.00E-05,0,2,1,NA,NA,0.000973333,0.001,0.00054,0.001,0.000126667,0,2.67E-05,0,2,1,NA,NA
2017-11-14 02:30,517,12.47,-1.947,46.37807,0.001,NA,0,2.36,0.028,44.04136,0.018,NA,0,2.643,0.023,30.89519,0,0.451,0,4.26,0.023,0,0,-3.392,0,6.67E-06,0,0.00014,0,6.67E-06,0,1.33E-05,0,2,1,NA,NA,0.00118,0.001,0.000673333,0.001,1.00E-04,0,6.67E-06,0,2,1,NA,NA
2017-11-14 02:45,518,12.47,-2.109,46.37791,0.001,NA,0,2.356,0.029,44.10023,0.025,NA,0,2.643,0.029,30.89515,0,0.451,0,4.25,0.016,0,0,-3.392,0,2.67E-05,0,2.00E-05,0,4.67E-05,0,3.33E-05,0,2,1,NA,NA,0.001326667,0.001,0.000626667,0.001,2.67E-05,0,2.67E-05,0,2,1,NA,NA
2017-11-14 03:00,519,12.46,-2.344,46.39313,0.03,NA,0,2.357,0.021,44.04618,0.025,NA,0,2.654,0.026,30.8952,0,0.451,0,4.245,0.024,0,0,-3.392,0,4.00E-05,0,4.67E-05,0,6.67E-05,0,4.67E-05,0,2,1,NA,NA,0.00136,0.001,0.001053333,0.001,8.00E-05,0,2.67E-05,0,2,1,NA,NA
2017-11-14 03:15,520,12.46,-2.691,46.45362,0.001,NA,0,2.371,0.027,44.03661,0.001,NA,0,2.645,0.021,30.89523,0,0.451,0,4.247,0.025,0,0,-3.392,0,2.67E-05,0,8.00E-05,0,1.00E-04,0,4.67E-05,0,2,1,NA,NA,0.001313333,0.001,0.000553333,0.001,6.67E-05,0,6.67E-06,0,2,1,NA,NA
2017-11-14 03:30,521,12.46,-3.024,46.37791,0.001,NA,0,2.368,0.024,44.03679,0.001,NA,0,2.631,0.026,30.89514,0,0.451,0,4.256,0.028,0,0,-3.392,0,1.33E-05,0,1.00E-04,0,2.67E-05,0,3.33E-05,0,2,1,NA,NA,0.000766667,0.001,3.00E-04,0,9.33E-05,0,1.33E-05,0,2,1,NA,NA
2017-11-14 03:45,522,12.45,-3.226,46.48894,0.082,NA,0,2.364,0.023,44.03668,0.001,NA,0,2.639,0.027,30.89513,0,0.451,0,4.244,0.026,0,0,-3.393,0,1.33E-05,0,4.67E-05,0,8.67E-05,0,4.00E-05,0,2,1,NA,NA,0.000713333,0.001,0.00064,0.001,5.33E-05,0,1.33E-05,0,2,1,NA,NA
2017-11-14 04:00,523,12.45,-3.365,46.73655,0.086,NA,0,2.371,0.022,44.03683,0.001,NA,0,2.652,0.026,30.91176,0.027,0.4511066,0,4.245,0.016,0,0,-3.393,0,6.67E-06,0,0.00014,0,2.67E-05,0,4.00E-05,0,2,1,NA,NA,0.001946667,0.001,0.000746667,0.001,0.000153333,0,4.67E-05,0,2,1,NA,NA
2017-11-14 04:15,524,12.45,-3.498,46.6457,0.107,NA,0,2.365,0.015,44.03696,0.001,NA,0,2.643,0.016,30.94068,0.027,0.4512933,0,4.246,0.024,0,0,-3.393,0,1.33E-05,0,5.33E-05,0,6.67E-05,0,6.67E-05,0,2,1,NA,NA,0.00084,0.001,0.00054,0.001,8.00E-05,0,2.67E-05,0,2,1,NA,NA
2017-11-14 04:30,525,12.45,-3.63,46.59485,0.025,NA,0,2.366,0.019,44.04646,0.025,NA,0,2.638,0.023,30.95719,0,0.4514,0,4.247,0.021,0,0,-3.393,0,6.67E-06,0,5.33E-05,0,4.00E-05,0,6.00E-05,0,2,1,NA,NA,0.000966667,0.001,0.000626667,0.001,8.67E-05,0,5.33E-05,0,2,1,NA,NA
