TOA5,HiResAlp_I1 IP by B2,CR1000,E8768,CR1000.Std.27.04,CPU:150901_ModemStation.CR1,10337,MeteoVal,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_Avg,SWC_02_Std,ST_02_Avg,ST_02_Std,SWC_05_Avg,SWC_05_Std,ST_05_Avg,ST_05_Std,SWC_20_Avg,SWC_20_Std,ST_20_Avg,ST_20_Std,PARup_Avg,PARup_Std,PARdn_Avg,PARdn_Std
TS,RN,Volts,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,umol/m2s1,umol/m2s1,umol/m2s1,umol/m2s1
,,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std
2015-12-05 06:15:00,9103,12.9,0.217,0.3148,0,1.313,0.019,0.4317,0,1.979,0.017,0.405,0,2.824,0.023,-3.408,0,-0.454,1.159
2015-12-05 06:30:00,9104,12.89,-0.29,0.3148,0,1.306,0.028,0.4317,0,1.971,0.03,0.405,0,2.815,0.022,-3.408,0,-0.909,1.507
2015-12-05 06:45:00,9105,12.88,-0.735,0.3148,0,1.259,0.031,0.4317,0,1.941,0.016,0.405,0,2.808,0.023,-3.408,0,-0.909,1.507
2015-12-05 07:00:00,9106,12.89,-1.056,0.3148,0,1.244,0.026,0.4317,0,1.919,0.021,0.405,0,2.803,0.021,-3.409,0,-0.909,1.507
2015-12-05 07:15:00,9107,12.88,-1.466,0.3148,0,1.224,0.027,0.4317,0,1.912,0.018,0.405,0,2.799,0.02,-3.182,0.85,-0.227,0.85
2015-12-05 07:30:00,9108,12.87,-1.727,0.3148,0,1.221,0.021,0.4317,0,1.889,0.021,0.405,0,2.781,0.02,-0.682,1.364,0,0
2015-12-05 07:45:00,9109,12.86,-1.89,0.3148,0,1.216,0.027,0.4317,0,1.871,0.02,0.405,0,2.784,0.013,5.682,2.963,4.091,2.227
2015-12-05 08:00:00,9110,12.89,-2.116,0.31448,0,1.198,0.024,0.4317,0,1.85,0.025,0.405,0,2.767,0.016,15.68,2.427,12.95,2.551
2015-12-05 08:15:00,9111,12.89,-2.376,0.3142,0,1.19,0.023,0.4317,0,1.837,0.021,0.405,0,2.752,0.023,26.59,4.166,18.86,2.108
2015-12-05 08:30:00,9112,12.92,-2.578,0.3142,0,1.173,0.024,0.4317,0,1.819,0.029,0.405,0,2.759,0.018,41.82,5.052,28.64,3.693
2015-12-05 08:45:00,9113,13.16,-2.667,0.3142,0,1.16,0.017,0.4317,0,1.806,0.034,0.405,0,2.749,0.017,76.14,23.51,44.78,7.86
2015-12-05 09:00:00,9114,15.11,-1.694,0.3142,0,1.162,0.021,0.4317,0,1.789,0.015,0.405,0,2.739,0.014,260.5,55.11,92.1,12.07
2015-12-05 09:15:00,9115,15.03,1.765,0.3142,0,1.137,0.027,0.4317,0,1.773,0.02,0.405,0,2.73,0.02,362.5,19.68,120.2,8.01
2015-12-05 09:30:00,9116,14.94,4.874,0.3142,0,1.129,0.025,0.4317,0,1.759,0.022,0.405,0,2.723,0.022,425.8,17.47,153.8,11.04
2015-12-05 09:45:00,9117,14.87,6.887,0.3142,0,1.133,0.026,0.4317,0,1.759,0.021,0.405,0,2.72,0.022,485.9,16.88,201.3,16.28
2015-12-05 10:00:00,9118,14.84,8.2,0.3142,0,1.146,0.026,0.4317,0,1.757,0.032,0.40504,0,2.699,0.021,541.7,14.69,260.5,18.09
2015-12-05 10:15:00,9119,14.8,9.05,0.3142,0,1.23,0.036,0.4317,0,1.792,0.021,0.40548,0,2.702,0.025,592.7,14.05,325.2,21.31
2015-12-05 10:30:00,9120,14.81,9.61,0.3142,0,1.389,0.058,0.4317,0,1.849,0.031,0.4056,0,2.696,0.014,637.9,12.15,405.1,23.94
2015-12-05 10:45:00,9121,14.8,9.76,0.3142,0,1.562,0.056,0.4317,0,1.955,0.043,0.4056,0,2.689,0.02,677.8,10.54,483.5,20.9
2015-12-05 11:00:00,9122,14.74,9.83,0.3142,0,1.782,0.076,0.4317,0,2.103,0.047,0.4056,0,2.689,0.014,711,9.17,547.5,18.21
2015-12-05 11:15:00,9123,14.21,9.68,0.3142,0,2.02,0.064,0.4316666,0,2.249,0.053,0.4056,0,2.667,0.014,738,7.53,591.8,8.01
2015-12-05 11:30:00,9124,14.24,9.6,0.3141933,0,2.275,0.077,0.4312533,0,2.445,0.056,0.4056,0,2.658,0.017,760,5.824,631.7,15.13
2015-12-05 11:45:00,9125,14.23,9.58,0.3141733,0,2.496,0.079,0.4312933,0,2.639,0.067,0.4056,0,2.661,0.024,774.8,3.263,670.1,11.5
2015-12-05 12:00:00,9126,14.2,9.69,0.31368,0,2.746,0.066,0.4312867,0,2.835,0.058,0.4056,0,2.649,0.015,781.8,1.702,700.8,8.2
2015-12-05 12:15:00,9127,14.2,9.79,0.3135,0,2.982,0.068,0.4313,0,3.029,0.062,0.4056,0,2.649,0.022,783.2,0.847,723.9,5.257
2015-12-05 12:30:00,9128,14.18,10.23,0.3135,0,3.208,0.072,0.4308333,0,3.234,0.055,0.4056,0,2.645,0.013,776.3,3.404,724.6,5.204
2015-12-05 12:45:00,9129,14.16,10.74,0.3135,0,3.43,0.068,0.4308,0,3.424,0.056,0.4056,0,2.635,0.016,762.7,5.047,716.8,10.62
2015-12-05 13:00:00,9130,14.16,11.16,0.3135,0,3.652,0.066,0.4308,0,3.608,0.057,0.4056,0,2.631,0.025,743.9,6.789,687.1,4.391
2015-12-05 13:15:00,9131,14.16,11.55,0.3135,0,3.846,0.06,0.4308,0,3.782,0.054,0.4056,0,2.629,0.021,717.1,8.8,673.5,10.38
2015-12-05 13:30:00,9132,14.17,11.8,0.3135,0,4.048,0.059,0.4305,0,3.948,0.053,0.4056,0,2.635,0.018,682.3,10.6,632.6,15.1
2015-12-05 13:45:00,9133,14.16,11.95,0.3135,0,4.224,0.049,0.4303,0,4.09,0.048,0.4056,0,2.662,0.015,642.3,11.79,590.1,6.518
2015-12-05 14:00:00,9134,14.16,12.09,0.3135,0,4.366,0.034,0.4303,0,4.247,0.047,0.4056,0,2.651,0.02,596.2,13.93,544.2,23.1
2015-12-05 14:15:00,9135,14.15,12.31,0.3133599,0,4.47,0.029,0.4303,0,4.364,0.03,0.4054,0,2.659,0.018,544.4,15.43,497.4,14.09
2015-12-05 14:30:00,9136,14.15,12.28,0.3128,0,4.558,0.024,0.4303,0,4.475,0.031,0.405,0,2.683,0.023,488.8,16.54,442,23.9
2015-12-05 14:45:00,9137,14.15,11.94,0.3128066,0,4.598,0.026,0.4303,0,4.548,0.026,0.405,0,2.687,0.024,428.9,17.21,344.6,23.76
2015-12-05 15:00:00,9138,14.16,11.6,0.3128066,0,4.642,0.023,0.4302666,0,4.617,0.027,0.405,0,2.705,0.02,366,18.51,276.3,21.7
2015-12-05 15:15:00,9139,14.16,11.25,0.3128,0,4.658,0.008,0.4298,0,4.68,0.02,0.405,0,2.719,0.025,301.3,18.52,213.4,17.62
2015-12-05 15:30:00,9140,14.16,11.02,0.3128,0,4.651,0.026,0.4298,0,4.714,0.023,0.405,0,2.741,0.022,235.2,19.37,129.9,22
2015-12-05 15:45:00,9141,14.17,10.98,0.3128,0,4.604,0.024,0.4298,0,4.733,0.019,0.405,0,2.765,0.021,170.1,18.64,74.25,11.28
2015-12-05 16:00:00,9142,14.21,10.76,0.3128,0,4.535,0.039,0.4298,0,4.73,0.024,0.405,0,2.795,0.019,110.1,16.05,43.6,7.377
2015-12-05 16:15:00,9143,14.06,10.11,0.3128,0,4.423,0.046,0.4298,0,4.717,0.016,0.405,0,2.817,0.019,55.63,13.49,23.16,4.849
2015-12-05 16:30:00,9144,13.74,8.84,0.3128,0,4.313,0.035,0.4298,0,4.688,0.022,0.405,0,2.844,0.023,18.85,7.551,11.58,3.689
2015-12-05 16:45:00,9145,13.43,6.885,0.3128066,0,4.183,0.048,0.4301667,0,4.628,0.028,0.405,0,2.874,0.022,2.725,2.836,1.817,2.106
2015-12-05 17:00:00,9146,13.29,4.663,0.3128333,0,4.03,0.054,0.4303,0,4.575,0.031,0.405,0,2.903,0.017,-1.817,1.7,-0.227,0.85
2015-12-05 17:15:00,9147,13.22,2.686,0.3128533,0,3.859,0.051,0.4303,0,4.508,0.034,0.405,0,2.924,0.022,-3.408,0,-0.682,1.363
2015-12-05 17:30:00,9148,13.18,1.288,0.3128933,0,3.685,0.053,0.4303,0,4.419,0.038,0.405,0,2.95,0.017,-3.408,0,-0.909,1.507
2015-12-05 17:45:00,9149,13.15,0.299,0.3128933,0,3.507,0.055,0.4303,0,4.329,0.031,0.405,0,2.97,0.016,-3.408,0,-1.591,1.7
2015-12-05 18:00:00,9150,13.15,-0.463,0.3129,0,3.344,0.06,0.4303,0,4.224,0.023,0.405,0,2.997,0.012,-3.408,0,-1.363,1.67
2015-12-05 18:15:00,9151,13.12,-1.162,0.3129,0,3.183,0.049,0.4303,0,4.138,0.036,0.405,0,3.028,0.022,-3.408,0,-1.363,1.67
2015-12-05 18:30:00,9152,13.1,-1.622,0.3129,0,3.029,0.046,0.4303,0,4.025,0.038,0.405,0,3.051,0.022,-3.409,0,-0.909,1.507
2015-12-05 18:45:00,9153,13.08,-1.933,0.3129,0,2.891,0.047,0.4303,0,3.919,0.027,0.405,0,3.068,0.028,-3.409,0,-0.909,1.507
2015-12-05 19:00:00,9154,13.09,-2.176,0.3129,0,2.758,0.038,0.4303,0,3.816,0.028,0.405,0,3.089,0.017,-3.409,0,-0.682,1.364
2015-12-05 19:15:00,9155,13.07,-2.426,0.3129,0,2.665,0.032,0.4303,0,3.719,0.038,0.405,0,3.108,0.02,-3.409,0,-0.455,1.159
2015-12-05 19:30:00,9156,13.05,-2.588,0.3129,0,2.55,0.037,0.4305667,0,3.627,0.042,0.405,0,3.132,0.022,-3.409,0,-1.591,1.701
2015-12-05 19:45:00,9157,13.04,-2.785,0.3129,0,2.441,0.037,0.4305667,0,3.533,0.033,0.405,0,3.136,0.019,-3.182,0.85,-0.909,1.508
2015-12-05 20:00:00,9158,13.05,-2.92,0.3129,0,2.342,0.034,0.4308,0,3.45,0.028,0.405,0,3.151,0.026,-3.409,0,-0.682,1.364
2015-12-05 20:15:00,9159,13.03,-2.953,0.3129,0,2.277,0.031,0.4308,0,3.365,0.027,0.405,0,3.16,0.022,-3.409,0,-0.682,1.364
2015-12-05 20:30:00,9160,13.02,-2.915,0.3129,0,2.186,0.024,0.4308,0,3.282,0.028,0.405,0,3.172,0.017,-3.409,0,-0.455,1.159
2015-12-05 20:45:00,9161,13.02,-2.87,0.3129,0,2.137,0.031,0.4308,0,3.207,0.031,0.405,0,3.181,0.02,-3.409,0,-1.364,1.67
2015-12-05 21:00:00,9162,13.03,-2.904,0.3129,0,2.052,0.021,0.4308,0,3.136,0.018,0.405,0,3.187,0.025,-3.409,0,-0.909,1.508
2015-12-05 21:15:00,9163,13.01,-2.99,0.3129,0,2.011,0.03,0.4308,0,3.073,0.021,0.405,0,3.2,0.015,-3.409,0,-1.364,1.67
2015-12-05 21:30:00,9164,13,-2.998,0.3129,0,1.98,0.031,0.4308,0,3.011,0.016,0.405,0,3.195,0.023,-3.409,0,-0.227,0.85
2015-12-05 21:45:00,9165,13,-3.06,0.3129,0,1.907,0.027,0.4308,0,2.945,0.026,0.405,0,3.198,0.019,-3.409,0,-1.136,1.607
2015-12-05 22:00:00,9166,13.02,-3.208,0.3129,0,1.879,0.029,0.4308,0,2.879,0.019,0.405,0,3.204,0.015,-3.409,0,-0.227,0.85
2015-12-05 22:15:00,9167,13,-3.347,0.3125,0,1.842,0.035,0.4308,0,2.826,0.024,0.405,0,3.194,0.026,-3.41,0,-1.136,1.607
2015-12-05 22:30:00,9168,12.99,-3.364,0.3123,0,1.809,0.021,0.4308,0,2.769,0.015,0.405,0,3.204,0.02,-3.409,0,-1.364,1.67
2015-12-05 22:45:00,9169,12.99,-3.364,0.3123,0,1.767,0.02,0.4308,0,2.721,0.023,0.405,0,3.201,0.02,-3.409,0,-0.682,1.364
2015-12-05 23:00:00,9170,13,-3.407,0.3123,0,1.732,0.026,0.4308,0,2.672,0.02,0.405,0,3.192,0.017,-3.41,0,-1.137,1.607
2015-12-05 23:15:00,9171,12.98,-3.543,0.3123,0,1.7,0.022,0.4308,0,2.627,0.027,0.405,0,3.198,0.018,-3.41,0,-0.682,1.364
2015-12-05 23:30:00,9172,12.98,-3.606,0.3123,0,1.675,0.021,0.4308,0,2.581,0.015,0.405,0,3.18,0.025,-3.41,0,-0.682,1.364
2015-12-05 23:45:00,9173,12.97,-3.592,0.3123,0,1.641,0.028,0.4308,0,2.54,0.026,0.405,0,3.185,0.015,-3.41,0,-1.591,1.701
2015-12-06 00:00:00,9174,12.98,-3.66,0.3123,0,1.61,0.026,0.4308,0,2.495,0.02,0.405,0,3.167,0.016,-3.41,0,-0.227,0.851
2015-12-06 00:15:00,9175,12.97,-3.825,0.3123,0,1.591,0.023,0.4308,0,2.448,0.02,0.405,0,3.17,0.012,-3.41,0,-0.909,1.508
2015-12-06 00:30:00,9176,12.96,-3.819,0.3123,0,1.561,0.022,0.4308,0,2.413,0.017,0.405,0,3.165,0.021,-3.41,0,-1.137,1.607
2015-12-06 00:45:00,9177,12.95,-3.764,0.3123,0,1.522,0.026,0.4308,0,2.378,0.022,0.405,0,3.16,0.023,-3.41,0,-0.682,1.364
2015-12-06 01:00:00,9178,12.97,-3.683,0.3123,0,1.508,0.014,0.4311267,0,2.339,0.02,0.405,0,3.147,0.023,-3.41,0,-0.682,1.364
2015-12-06 01:15:00,9179,12.95,-3.564,0.3123,0,1.484,0.028,0.4312533,0,2.305,0.024,0.405,0,3.13,0.025,-3.41,0,-0.909,1.508
2015-12-06 01:30:00,9180,12.94,-3.352,0.3123,0,1.46,0.022,0.4312667,0,2.274,0.019,0.405,0,3.13,0.024,-3.41,0,-0.909,1.508
2015-12-06 01:45:00,9181,12.93,-3.211,0.3123,0,1.443,0.021,0.43126,0,2.24,0.013,0.405,0,3.121,0.014,-3.409,0,-1.364,1.67
2015-12-06 02:00:00,9182,12.95,-3.101,0.3123,0,1.419,0.022,0.4312333,0,2.207,0.03,0.405,0,3.103,0.022,-3.409,0,-0.682,1.364
2015-12-06 02:15:00,9183,12.93,-3.033,0.3123,0,1.402,0.024,0.4312333,0,2.176,0.022,0.405,0,3.094,0.028,-3.409,0,-1.136,1.607
2015-12-06 02:30:00,9184,12.92,-2.936,0.3123,0,1.369,0.029,0.43122,0,2.158,0.022,0.405,0,3.086,0.022,-3.409,0,-0.455,1.159
2015-12-06 02:45:00,9185,12.91,-2.893,0.3123,0,1.346,0.024,0.43124,0,2.124,0.014,0.405,0,3.077,0.022,-3.409,0,-1.136,1.607
2015-12-06 03:00:00,9186,12.92,-2.957,0.3123,0,1.336,0.019,0.4312267,0,2.09,0.021,0.405,0,3.067,0.018,-3.409,0,-0.682,1.364
2015-12-06 03:15:00,9187,12.9,-3.04,0.3117867,0,1.306,0.017,0.43122,0,2.074,0.02,0.405,0,3.057,0.019,-3.409,0,-1.136,1.607
2015-12-06 03:30:00,9188,12.89,-3.003,0.31162,0,1.299,0.022,0.4312066,0,2.039,0.019,0.405,0,3.046,0.027,-3.409,0,-0.682,1.364
2015-12-06 03:45:00,9189,12.88,-2.996,0.3116266,0,1.265,0.029,0.4312,0,2.026,0.022,0.405,0,3.035,0.023,-3.409,0,-0.909,1.508
2015-12-06 04:00:00,9190,12.89,-2.976,0.3116,0,1.259,0.022,0.4312,0,1.982,0.026,0.405,0,3.029,0.021,-3.409,0,-0.682,1.364
2015-12-06 04:15:00,9191,12.87,-2.993,0.3116333,0,1.239,0.025,0.4312,0,1.975,0.014,0.405,0,3.007,0.021,-3.409,0,-0.682,1.364
2015-12-06 04:30:00,9192,12.86,-2.944,0.3116133,0,1.227,0.026,0.4312066,0,1.947,0.021,0.405,0,3.006,0.02,-3.409,0,-0.909,1.508
2015-12-06 04:45:00,9193,12.85,-2.867,0.3116266,0,1.212,0.027,0.4312133,0,1.912,0.03,0.405,0,2.995,0.016,-3.409,0,-0.682,1.364
2015-12-06 05:00:00,9194,12.87,-2.688,0.3116333,0,1.183,0.03,0.4312,0,1.897,0.017,0.405,0,2.968,0.021,-3.409,0,0,0
2015-12-06 05:15:00,9195,12.85,-2.605,0.3116533,0,1.177,0.019,0.4312,0,1.877,0.036,0.405,0,2.972,0.02,-3.409,0,-1.364,1.67
2015-12-06 05:30:00,9196,12.84,-2.49,0.3116466,0,1.162,0.025,0.4312,0,1.853,0.027,0.405,0,2.956,0.022,-3.409,0,-0.909,1.508
2015-12-06 05:45:00,9197,12.84,-2.379,0.31164,0,1.131,0.021,0.4312066,0,1.842,0.029,0.405,0,2.947,0.025,-3.409,0,-1.136,1.607
2015-12-06 06:00:00,9198,12.86,-2.306,0.3116466,0,1.123,0.03,0.4312,0,1.821,0.02,0.405,0,2.938,0.018,-3.409,0,-0.682,1.364
2015-12-06 06:15:00,9199,12.84,-2.295,0.3116333,0,1.104,0.033,0.4312,0,1.803,0.027,0.405,0,2.921,0.013,-3.409,0,-0.909,1.508
2015-12-06 06:30:00,9200,12.83,-2.251,0.3116466,0,1.098,0.026,0.4312,0,1.779,0.017,0.405,0,2.913,0.019,-3.409,0,-1.591,1.701
2015-12-06 06:45:00,9201,12.83,-2.283,0.3115933,0,1.083,0.029,0.4312,0,1.749,0.027,0.405,0,2.897,0.014,-3.409,0,-0.682,1.364
2015-12-06 07:00:00,9202,12.85,-2.321,0.311,0,1.068,0.027,0.4312066,0,1.734,0.026,0.405,0,2.885,0.015,-3.409,0,-1.136,1.607
2015-12-06 07:15:00,9203,12.83,-2.408,0.311,0,1.052,0.029,0.4312,0,1.719,0.038,0.405,0,2.878,0.025,-3.182,0.85,-0.227,0.85
2015-12-06 07:30:00,9204,12.82,-2.461,0.311,0,1.038,0.028,0.4312,0,1.699,0.02,0.405,0,2.864,0.013,0,1.245,0,0
2015-12-06 07:45:00,9205,12.83,-2.48,0.311,0,1.027,0.025,0.4312,0,1.694,0.02,0.405,0,2.855,0.017,7.955,3.665,5.682,2.963
2015-12-06 08:00:00,9206,13.67,-2.488,0.311,0,1.009,0.02,0.4312,0,1.668,0.016,0.405,0,2.842,0.024,32.5,15.14,19.77,6.493
2015-12-06 08:15:00,9207,15.16,-1.294,0.311,0,0.995,0.026,0.4312,0,1.656,0.03,0.405,0,2.834,0.025,88.9,17.75,42.96,6.442
2015-12-06 08:30:00,9208,15.04,1.457,0.311,0,0.985,0.021,0.4312,0,1.634,0.019,0.405,0,2.823,0.022,154.1,19.8,63.63,5.655
2015-12-06 08:45:00,9209,14.96,4.471,0.311,0,0.991,0.022,0.4312,0,1.609,0.027,0.405,0,2.815,0.021,223.1,20.05,81.8,4.816
2015-12-06 09:00:00,9210,14.88,7.033,0.311,0,0.973,0.023,0.4312,0,1.61,0.026,0.405,0,2.797,0.016,292.1,19.98,97.9,4.726
2015-12-06 09:15:00,9211,14.8,8.81,0.311,0,0.963,0.03,0.4312,0,1.593,0.02,0.405,0,2.798,0.021,358.4,18.77,116.1,6.745
2015-12-06 09:30:00,9212,14.82,9.87,0.3110867,0,0.958,0.027,0.4312,0,1.58,0.025,0.405,0,2.787,0.021,423.3,18.43,150.8,13.59
2015-12-06 09:45:00,9213,14.8,10.47,0.3116733,0,0.968,0.028,0.4312,0,1.574,0.017,0.405,0,2.774,0.019,483.7,16.96,201.9,15.9
2015-12-06 10:00:00,9214,14.78,10.92,0.3116533,0,0.957,0.024,0.4312,0,1.564,0.031,0.405,0,2.756,0.019,540,16.02,258.2,15.64
2015-12-06 10:15:00,9215,14.57,11.12,0.3116333,0,0.957,0.022,0.4312,0,1.571,0.018,0.405,0,2.742,0.024,591.3,13.5,317.4,21.3
2015-12-06 10:30:00,9216,14.16,11.32,0.3116133,0,0.967,0.029,0.4312,0,1.57,0.015,0.405,0,2.737,0.018,637.8,12.95,392.4,21.83
2015-12-06 10:45:00,9217,14.16,11.7,0.3116,0,1.01,0.037,0.4312,0,1.617,0.031,0.405,0,2.73,0.021,678.7,10.14,470.5,22.03
2015-12-06 11:00:00,9218,14.17,11.82,0.3116,0,1.085,0.035,0.4312066,0,1.649,0.022,0.405,0,2.716,0.026,711.8,8.97,540.6,15.76
2015-12-06 11:15:00,9219,14.17,11.54,0.3114,0,1.208,0.047,0.4312,0,1.746,0.04,0.405,0,2.707,0.013,740,6.977,585.6,9.99
2015-12-06 11:30:00,9220,14.16,11.29,0.311,0,1.407,0.066,0.4312,0,1.88,0.059,0.405,0,2.696,0.02,760.2,5.158,609.7,11.12
2015-12-06 11:45:00,9221,14.16,11.06,0.311,0,1.614,0.064,0.4309133,0,2.048,0.058,0.405,0,2.692,0.018,776.3,3.398,657.1,11.76
2015-12-06 12:00:00,9222,14.17,10.89,0.311,0,1.867,0.07,0.4308,0,2.24,0.057,0.405,0,2.677,0.021,783.4,1.759,676.9,2.628
2015-12-06 12:15:00,9223,14.16,10.77,0.311,0,2.132,0.075,0.4308,0,2.436,0.064,0.405,0,2.673,0.015,783.8,1.699,702.8,14.59
2015-12-06 12:30:00,9224,14.16,10.8,0.3109933,0,2.402,0.091,0.4308,0,2.65,0.067,0.405,0,2.656,0.023,778.6,2.995,724.1,1.669
2015-12-06 12:45:00,9225,14.16,10.81,0.3109733,0,2.675,0.082,0.4305,0,2.86,0.064,0.405,0,2.654,0.017,764.8,5.108,714.1,8.94
2015-12-06 13:00:00,9226,14.17,10.7,0.31094,0,2.968,0.073,0.4303,0,3.057,0.058,0.405,0,2.645,0.015,744.3,7.344,710.9,5.198
2015-12-06 13:15:00,9227,14.16,10.71,0.3109,0,3.209,0.069,0.4303,0,3.254,0.053,0.405,0,2.639,0.018,718,8.45,674.8,16.73
2015-12-06 13:30:00,9228,14.16,10.99,0.3109,0,3.451,0.065,0.4303,0,3.43,0.056,0.405,0,2.642,0.017,686.2,10.69,631.7,10.17
2015-12-06 13:45:00,9229,14.16,11.35,0.3109,0,3.647,0.062,0.4301667,0,3.593,0.056,0.405,0,2.648,0.016,644.9,12.61,606,15.42
2015-12-06 14:00:00,9230,14.16,11.45,0.3109,0,3.831,0.054,0.4298,0,3.738,0.044,0.405,0,2.638,0.016,599,13.71,439.1,20.14
2015-12-06 14:15:00,9231,14.16,11.42,0.31046,0,3.985,0.039,0.4298,0,3.869,0.047,0.405,0,2.644,0.017,548.8,15.24,378.7,18.46
2015-12-06 14:30:00,9232,14.16,11.42,0.3103,0,4.089,0.035,0.4298,0,3.981,0.029,0.405,0,2.645,0.016,493.1,16.74,334.4,13
2015-12-06 14:45:00,9233,14.16,11.51,0.3103,0,4.201,0.035,0.4298,0,4.087,0.027,0.405,0,2.655,0.022,433.4,18,288.4,18.39
2015-12-06 15:00:00,9234,14.17,11.5,0.3103,0,4.237,0.02,0.4298,0,4.168,0.02,0.405,0,2.667,0.016,370.6,18.78,233.6,11.51
2015-12-06 15:15:00,9235,14.16,11.21,0.3103,0,4.261,0.019,0.4298,0,4.229,0.022,0.405,0,2.678,0.019,304.7,19.22,184.4,21.86
2015-12-06 15:30:00,9236,14.17,10.82,0.3103,0,4.249,0.03,0.4298,0,4.272,0.018,0.405,0,2.69,0.024,238.9,19.1,118.8,14.01
2015-12-06 15:45:00,9237,14.22,10.41,0.3103,0,4.208,0.019,0.4298,0,4.296,0.015,0.405,0,2.706,0.018,173.3,19.1,68.57,13.5
2015-12-06 16:00:00,9238,14.25,9.8,0.3103,0,4.17,0.032,0.4298,0,4.313,0.019,0.405,0,2.735,0.019,111,17.27,36.78,5.726
2015-12-06 16:15:00,9239,14.11,8.84,0.3103,0,4.081,0.035,0.4298,0,4.311,0.022,0.405,0,2.751,0.025,56.31,13.73,21.12,3.972
2015-12-06 16:30:00,9240,13.78,7.505,0.3103,0,3.965,0.038,0.4298,0,4.294,0.026,0.405,0,2.768,0.014,18.17,6.423,10.22,3.291
2015-12-06 16:45:00,9241,13.46,5.611,0.3103,0,3.838,0.046,0.4298,0,4.259,0.026,0.405,0,2.796,0.024,2.498,2.629,1.363,1.669
2015-12-06 17:00:00,9242,13.3,3.601,0.3103,0,3.685,0.053,0.4298,0,4.202,0.027,0.405,0,2.812,0.017,-2.272,1.606,0,0
2015-12-06 17:15:00,9243,13.22,1.883,0.3103,0,3.517,0.043,0.4298,0,4.128,0.022,0.405,0,2.838,0.021,-3.408,0,-1.136,1.606
2015-12-06 17:30:00,9244,13.18,0.595,0.3103,0,3.347,0.05,0.4298,0,4.046,0.028,0.405,0,2.855,0.023,-3.408,0,-0.682,1.363
2015-12-06 17:45:00,9245,13.15,-0.435,0.3103,0,3.179,0.05,0.4298,0,3.967,0.027,0.405,0,2.879,0.022,-3.408,0,-1.363,1.67
2015-12-06 18:00:00,9246,13.15,-1.214,0.3103,0,3.015,0.057,0.4298,0,3.87,0.036,0.405,0,2.907,0.023,-3.409,0,-0.454,1.159
2015-12-06 18:15:00,9247,13.12,-1.961,0.3103,0,2.86,0.045,0.4298,0,3.778,0.034,0.405,0,2.928,0.026,-3.409,0,-0.909,1.507
2015-12-06 18:30:00,9248,13.1,-2.46,0.3103,0,2.716,0.044,0.4298,0,3.672,0.034,0.4049,0,2.95,0.015,-3.409,0,-0.909,1.508
2015-12-06 18:45:00,9249,13.08,-2.774,0.3103,0,2.571,0.032,0.4298,0,3.586,0.033,0.4045,0,2.971,0.025,-3.409,0,-1.364,1.67
2015-12-06 19:00:00,9250,13.09,-3.004,0.3103,0,2.449,0.036,0.4298,0,3.473,0.029,0.4045,0,2.977,0.026,-3.409,0,-0.682,1.364
2015-12-06 19:15:00,9251,13.07,-3.291,0.3103,0,2.329,0.038,0.4298,0,3.388,0.028,0.4045,0,2.992,0.017,-3.409,0,-0.682,1.364
2015-12-06 19:30:00,9252,13.05,-3.408,0.3103,0,2.245,0.027,0.4300333,0,3.294,0.029,0.4045,0,3.011,0.026,-3.409,0,-1.136,1.607
2015-12-06 19:45:00,9253,13.04,-3.537,0.3103066,0,2.143,0.032,0.4303,0,3.208,0.035,0.4045,0,3.027,0.015,-3.41,0,-1.137,1.607
2015-12-06 20:00:00,9254,13.05,-3.617,0.3103266,0,2.079,0.022,0.4303,0,3.136,0.027,0.4045,0,3.032,0.02,-3.41,0,-0.909,1.508
2015-12-06 20:15:00,9255,13.03,-3.723,0.3103266,0,2.001,0.023,0.4303,0,3.045,0.023,0.4045,0,3.051,0.021,-3.41,0,-1.364,1.67
2015-12-06 20:30:00,9256,13.02,-3.794,0.3103266,0,1.938,0.028,0.4303,0,2.98,0.031,0.4045,0,3.053,0.019,-3.41,0,-0.909,1.508
2015-12-06 20:45:00,9257,13.01,-3.874,0.3103467,0,1.891,0.026,0.4303,0,2.902,0.02,0.4045,0,3.057,0.019,-3.41,0,-0.909,1.508
2015-12-06 21:00:00,9258,13.03,-3.956,0.3103733,0,1.837,0.027,0.4303,0,2.844,0.017,0.4045,0,3.071,0.021,-3.41,0,-0.455,1.159
2015-12-06 21:15:00,9259,13.01,-4.046,0.31038,0,1.805,0.023,0.4303,0,2.784,0.017,0.4045,0,3.063,0.019,-3.41,0,-1.137,1.608
2015-12-06 21:30:00,9260,13,-4.069,0.3103533,0,1.758,0.023,0.4303,0,2.715,0.016,0.4045,0,3.069,0.016,-3.41,0,-1.137,1.607
2015-12-06 21:45:00,9261,12.99,-4.173,0.31038,0,1.707,0.023,0.4303,0,2.672,0.023,0.4045,0,3.066,0.023,-3.41,0,-1.364,1.671
