TIMESTAMP,RECORD,Batt_V_Avg,Log_T_Avg,SWC_P_02_Avg,SWC_P_02_Std,SWC_WC_02_Avg,SWC_WC_02_Std,SWC_ST_02_Avg,SWC_ST_02_Std,SWC_P_05_Avg,SWC_P_05_Std,SWC_WC_05_Avg,SWC_WC_05_Std,SWC_ST_05_Avg,SWC_ST_05_Std,SWC_P_20_Avg,SWC_P_20_Std,SWC_WC_20_Avg,SWC_WC_20_Std,SWC_ST_20_Avg,SWC_ST_20_Std,PAR_Up_Avg,PAR_Up_Std,PAR_Soil_Avg,PAR_Soil_Std,NDVI_Up_Red_Avg,NDVI_Up_Red_Std,NDVI_Up_NIR_Avg,NDVI_Up_NIR_Std,NDVI_Dn_Red_Avg,NDVI_Dn_Red_Std,NDVI_Dn_NIR_Avg,NDVI_Dn_NIR_Std,NDVI_Ind1_Avg,NDVI_Ind2_Avg,NDVI_Avg,NDVI_Std,PRI_Up_Green_Avg,PRI_Up_Green_Std,PRI_Up_Yellow_Avg,PRI_Up_Yellow_Std,PRI_Dn_Green_Avg,PRI_Dn_Green_Std,PRI_Dn_Yellow_Avg,PRI_Dn_Yellow_Std,PRI_Ind1_Avg,PRI_Ind2_Avg,PRI_Avg,PRI_Std
TS,RN,Volts,Deg C,unitless,unitless,m^3/m^3,m^3/m^3,Deg C,Deg C,unitless,unitless,m^3/m^3,m^3/m^3,Deg C,Deg C,unitless,unitless,m^3/m^3,m^3/m^3,Deg C,Deg C,umol/m2s1,umol/m2s1,umol/m2s1,umol/m2s1,W/m^2 nm,W/m^2 nm,W/m^2 nm,W/m^2 nm,W/m^2 nm sr,W/m^2 nm sr,W/m^2 nm sr,W/m^2 nm sr,,,,,W/m^2 nm,W/m^2 nm,W/m^2 nm,W/m^2 nm,W/m^2 nm sr,W/m^2 nm sr,W/m^2 nm sr,W/m^2 nm sr,,,,
,,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Avg,Avg,Std
2017-11-20 10:30:00,1133,14.52,1.393,22.21086,0,0.3713,0,0.759,0.017,31.01435,0,0.4519,0,1.04,0.023,29.93554,0,0.4436,0,2.336,0.031,741.8,13.69,0,0,0.4039133,0.01,0.3695267,0.009,0.07985999,0.002,0.07288667,0.002,2,1,-0.001,0.003,0.53868,0.01,0.3125066,0.007,0.05478,0.001,0.02880667,0.001,2,1,-0.049,0.005
2017-11-20 10:45:00,1134,14.49,1.852,22.21094,0,0.3713,0,0.757,0.027,31.01456,0,0.4519,0,1.021,0.023,29.93557,0,0.4436,0,2.329,0.023,785.3,11.66,0,0,0.4256733,0.007,0.3865266,0.006,0.08385333,0.001,0.07639333,0.001,2,1,0.002,0.002,0.5656733,0.008,0.33002,0.006,0.05749333,0.001,0.03029333,0,2,1,-0.051,0.005
2017-11-20 11:00:00,1135,14.45,2.31,22.21093,0,0.3713,0,0.753,0.031,31.01443,0,0.4519,0,1.023,0.026,29.93555,0,0.4436,0,2.337,0.024,818,13.01,0,0,0.4393533,0.007,0.39674,0.007,0.08612666,0.001,0.07838666,0.001,2,1,0.004,0.002,0.5843266,0.009,0.3396733,0.005,0.05918,0.001,0.03116667,0.001,2,1,-0.049,0.003
2017-11-20 11:15:00,1136,14.39,3.223,22.16001,0,0.3708,0,0.754,0.019,31.01441,0,0.4519,0,1.019,0.033,29.93567,0,0.4436,0,2.34,0.029,836,25.12,0,0,0.4461466,0.015,0.3999533,0.014,0.08668666,0.003,0.07869999,0.003,2,1,0.006,0.002,0.5910733,0.018,0.3463467,0.011,0.05970667,0.002,0.03143333,0.001,2,1,-0.054,0.004
2017-11-20 11:30:00,1137,14.39,4.132,22.16,0,0.3708,0,0.747,0.03,31.01448,0,0.4519,0,1.021,0.017,29.93559,0,0.4436,0,2.324,0.027,830,26.32,0,0,0.4419933,0.015,0.3940467,0.014,0.08504666,0.003,0.0772,0.003,2,1,0.009,0.002,0.5831733,0.018,0.34258,0.011,0.05858,0.002,0.03089333,0.001,2,1,-0.054,0.004
2017-11-20 11:45:00,1138,14.36,4.902,22.16001,0,0.3708,0,0.749,0.028,31.01431,0,0.4519,0,1.016,0.017,29.93567,0,0.4436,0,2.336,0.026,845,10.97,0,0,0.4492133,0.008,0.39944,0.007,0.08580666,0.001,0.07791999,0.001,2,1,0.011,0.002,0.59328,0.008,0.3480133,0.006,0.05892,0.001,0.03108,0,2,1,-0.053,0.006
2017-11-20 12:00:00,1139,14.31,5.477,22.16005,0,0.3708,0,0.742,0.024,31.01451,0,0.4519,0,1.025,0.019,29.93548,0,0.4436,0,2.342,0.023,853,16.48,0,0,0.4538466,0.009,0.4022266,0.008,0.08596,0.002,0.07809333,0.001,2,1,0.012,0.002,0.5967533,0.01,0.3500466,0.007,0.05904667,0.001,0.03126667,0.001,2,1,-0.051,0.005
2017-11-20 12:15:00,1140,14.29,6.207,22.11587,0.017,0.37028,0,0.739,0.026,31.01446,0,0.4519,0,1.013,0.02,29.93567,0,0.4436,0,2.333,0.024,867,24.99,0,0,0.4632133,0.015,0.4091267,0.014,0.08713999,0.003,0.07901333,0.003,2,1,0.013,0.002,0.6061133,0.018,0.35444,0.011,0.0597,0.002,0.03158,0.001,2,1,-0.05,0.003
2017-11-20 12:30:00,1141,14.31,7.076,22.10916,0,0.3702,0,0.753,0.026,31.01432,0,0.4519,0,1.015,0.025,29.93554,0,0.4436,0,2.321,0.028,858,13.01,0,0,0.45658,0.008,0.4014467,0.007,0.08486666,0.001,0.07718667,0.001,2,1,0.017,0.001,0.5950667,0.009,0.3492533,0.006,0.0583,0.001,0.03088667,0.001,2,1,-0.051,0.005
2017-11-20 12:45:00,1142,14.26,8.28,22.10913,0,0.3702,0,0.739,0.025,31.01443,0,0.4519,0,1.016,0.019,29.93549,0,0.4436,0,2.324,0.022,889,9.44,0,0,0.4761667,0.006,0.4170466,0.005,0.08762,0.001,0.07957999,0.001,2,1,0.018,0.002,0.6142466,0.005,0.3622667,0.005,0.05977333,0.001,0.03161333,0.001,2,1,-0.054,0.007
2017-11-20 13:00:00,1143,14.22,9.72,22.09892,0.02,0.37008,0,0.737,0.024,31.01442,0,0.4519,0,1.01,0.018,29.93552,0,0.4436,0,2.324,0.029,852,20.01,0,0,0.45854,0.01,0.4009733,0.009,0.08341333,0.002,0.07584666,0.002,2,1,0.02,0.002,0.5894467,0.013,0.3477533,0.008,0.05677333,0.002,0.03008667,0.001,2,1,-0.054,0.006
2017-11-20 13:15:00,1144,14.18,10.64,22.05823,0,0.3696,0,0.735,0.032,31.01425,0,0.4519,0,1.007,0.02,29.93574,0,0.4436,0,2.332,0.02,812,4.447,0,0,0.4380666,0.004,0.38384,0.003,0.07899333,0.001,0.07192667,0.001,2,1,0.019,0.002,0.5642933,0.004,0.33004,0.003,0.05375333,0.001,0.02856667,0,2,1,-0.048,0.004
2017-11-20 13:30:00,1145,14.23,10.97,22.05835,0,0.3696,0,0.731,0.028,31.01433,0,0.4519,0,1.004,0.017,29.91583,0.028,0.4434333,0,2.319,0.039,793.4,6.513,0,0,0.4328533,0.004,0.37948,0.004,0.07703999,0.001,0.07026,0.001,2,1,0.02,0.002,0.5531399,0.005,0.3219933,0.003,0.05228,0.001,0.02764666,0.001,2,1,-0.048,0.009
2017-11-20 13:45:00,1146,14.23,10.9,22.05827,0,0.3696,0,0.732,0.016,31.01438,0,0.4519,0,0.998,0.019,29.87671,0,0.4431,0,2.315,0.031,757.8,19.05,0,0,0.4182133,0.01,0.3674866,0.008,0.07334666,0.002,0.06730666,0.002,2,1,0.022,0.003,0.5309333,0.013,0.30836,0.009,0.04934667,0.001,0.02623333,0.001,2,1,-0.044,0.005
2017-11-20 14:00:00,1147,14.25,10.61,22.0583,0,0.3696,0,0.729,0.016,31.01442,0,0.4519,0,0.995,0.018,29.87669,0,0.4431,0,2.322,0.027,726.2,11.23,0,0,0.4076067,0.004,0.36056,0.004,0.07045999,0.001,0.06504666,0.001,2,1,0.021,0.002,0.5100467,0.007,0.29484,0.004,0.04734666,0.001,0.02504,0,2,1,-0.044,0.004
2017-11-20 14:15:00,1148,14.21,10.59,22.03116,0.025,0.3693333,0,0.73,0.024,31.01421,0,0.4519,0,0.998,0.024,29.8768,0,0.4431,0,2.322,0.027,701.5,39.92,0,0,0.3955,0.04,0.3522,0.035,0.06789999,0.005,0.06306,0.005,2,1,0.021,0.003,0.4936133,0.028,0.28566,0.018,0.04542667,0.003,0.02406666,0.001,2,1,-0.044,0.007
2017-11-20 14:30:00,1149,14.24,10.5,22.00755,0,0.3691,0,0.723,0.019,31.01438,0,0.4519,0,0.988,0.027,29.87681,0,0.4431,0,2.308,0.025,625,18.88,0,0,0.36608,0.009,0.3267666,0.007,0.06085333,0.002,0.05676667,0.002,2,1,0.022,0.003,0.4469,0.012,0.2563933,0.008,0.04023333,0.001,0.02132666,0.001,2,1,-0.039,0.008
2017-11-20 14:45:00,1150,14.14,9.57,22.00755,0,0.3691,0,0.72,0.016,31.01429,0,0.4519,0,0.986,0.022,29.87671,0,0.4431,0,2.316,0.027,469.1,137.2,0,0,0.27718,0.088,0.2500066,0.08,0.04595333,0.014,0.04278667,0.014,2,1,0.012,0.012,0.3358533,0.099,0.18996,0.059,0.03071333,0.009,0.01596,0.005,2,1,-0.042,0.009
2017-11-20 15:00:00,1151,14.22,8.19,22.0076,0,0.3691,0,0.73,0.027,31.01437,0,0.4519,0,0.99,0.016,29.88067,0.015,0.4431333,0,2.313,0.014,409.7,79.87,0,0,0.23996,0.053,0.22158,0.049,0.04058,0.009,0.03834666,0.008,2,1,0.01,0.006,0.2915667,0.059,0.1660133,0.034,0.02714667,0.005,0.01408667,0.003,2,1,-0.048,0.01
2017-11-20 15:15:00,1152,13.28,7.133,21.99733,0.02,0.36898,0,0.717,0.024,31.01441,0,0.4519,0,0.984,0.029,29.87684,0,0.4431,0,2.303,0.027,245,29.67,0,0,0.13722,0.018,0.1284,0.016,0.02370667,0.003,0.02223333,0.003,2,1,0.001,0.008,0.17294,0.02,0.09666,0.012,0.01624667,0.002,0.008359999,0.001,2,1,-0.042,0.022
2017-11-20 15:30:00,1153,14.45,5.831,21.95681,0,0.3685,0,0.719,0.025,31.01425,0,0.4519,0,0.99,0.017,29.87662,0,0.4431,0,2.309,0.014,287,37.81,0,0,0.1832533,0.032,0.1750867,0.032,0.02938,0.005,0.0288,0.005,2,1,0.012,0.007,0.2087733,0.029,0.11736,0.018,0.01882,0.002,0.00962,0.001,2,1,-0.046,0.019
2017-11-20 15:45:00,1154,15.07,5.152,21.95684,0,0.3685,0,0.725,0.031,31.01434,0,0.4519,0,0.975,0.024,29.87671,0,0.4431,0,2.313,0.026,265.6,9.14,0,0,0.1944333,0.011,0.1913133,0.012,0.02782,0.001,0.02846,0.001,2,1,0.019,0.006,0.2031133,0.006,0.1128333,0.004,0.01692,0.001,0.00856,0.001,2,1,-0.047,0.023
2017-11-20 16:00:00,1155,14.5,4.936,21.95684,0,0.3685,0,0.712,0.019,31.01437,0,0.4519,0,0.978,0.019,29.87675,0,0.4431,0,2.314,0.032,198.4,71.26,0,0,0.15238,0.066,0.15456,0.067,0.02158,0.008,0.02274,0.009,2,1,0.015,0.015,0.1520667,0.057,0.08467999,0.032,0.01273333,0.004,0.006386667,0.002,2,1,-0.056,0.029
2017-11-20 16:15:00,1156,13.11,4.441,21.95683,0,0.3685,0,0.71,0.019,31.01434,0,0.4519,0,0.994,0.017,29.87685,0,0.4431,0,2.305,0.022,63.35,13.94,0,0,0.03787333,0.009,0.03879333,0.009,0.0066,0.001,0.006773333,0.002,2,1,-0.001,0.024,0.04794667,0.01,0.02473333,0.006,0.004306667,0.001,0.002013333,0.001,2,1,-0.05,0.078
2017-11-20 16:30:00,1157,13.23,3.302,21.91623,0.02,0.36802,0,0.709,0.031,31.01425,0,0.4519,0,0.979,0.019,29.87668,0,0.4431,0,2.304,0.03,29.3,10.47,0,0,0.01990667,0.008,0.02164,0.009,0.003373333,0.001,0.003766667,0.002,2,1,0.009,0.06,0.02442667,0.008,0.01168667,0.005,0.00214,0.001,0.00082,0,2,1,-0.09,0.235
2017-11-20 16:45:00,1158,13.2,2.208,21.90612,0,0.3679,0,0.718,0.031,31.01427,0,0.4519,0,0.974,0.022,29.87671,0,0.4431,0,2.299,0.028,8.63,4.285,0,0,0.005046667,0.002,0.00574,0.002,0.0008333333,0,0.001026667,0,2,1,0.07,0.257,0.007806667,0.003,0.003493333,0.002,0.0004666667,0,0.00018,0,2,1,NA,NA
2017-11-20 17:00:00,1159,13.15,1.217,21.90606,0,0.3679,0,0.706,0.021,31.01431,0,0.4519,0,0.98,0.021,29.87679,0,0.4431,0,2.303,0.02,0.454,1.158,0,0,0.00072,0.001,0.0008866666,0.001,0.0001066667,0,2e-04,0,2,1,NA,NA,0.003006667,0.002,0.0008333333,0.001,2e-04,0,2.666667e-05,0,2,1,NA,NA
2017-11-20 17:15:00,1160,12.97,0.54,21.9062,0,0.3679,0,0.707,0.034,31.0144,0,0.4519,0,0.981,0.022,29.87678,0,0.4431,0,2.305,0.035,0,0,0,0,6e-05,0,0.0001133333,0,6e-05,0,4.666666e-05,0,2,1,NA,NA,0.00224,0.001,0.0007533333,0.001,0.0001466666,0,1.333333e-05,0,2,1,NA,NA
2017-11-20 17:30:00,1161,13.13,-0.022,21.90275,0.013,0.3678667,0,0.708,0.02,31.0143,0,0.4519,0,0.979,0.018,29.87667,0,0.4431,0,2.312,0.018,0,0,0,0,9.333333e-05,0,0.0001133333,0,6e-05,0,6.666666e-05,0,2,1,NA,NA,0.001253333,0.001,0.0007266667,0.001,4.666666e-05,0,1.333333e-05,0,2,1,NA,NA
2017-11-20 17:45:00,1162,13.13,-0.216,21.85547,0,0.3674,0,0.706,0.022,31.01429,0,0.4519,0,0.974,0.017,29.87667,0,0.4431,0,2.295,0.027,0,0,0,0,9.333333e-05,0,0.0001533333,0,5.333333e-05,0,4e-05,0,2,1,NA,NA,0.00212,0.001,0.0005799999,0.001,0.00018,0,2.666667e-05,0,2,1,NA,NA
2017-11-20 18:00:00,1163,13.11,-0.262,21.85545,0,0.3674,0,0.708,0.027,31.01431,0,0.4519,0,0.981,0.021,29.87665,0,0.4431,0,2.295,0.023,0,0,0,0,0.0001266667,0,0.0001266667,0,2e-05,0,6.666666e-05,0,2,1,NA,NA,0.0011,0.001,0.0007999999,0.001,0.0001133333,0,5.333333e-05,0,2,1,NA,NA
2017-11-20 18:15:00,1164,13.02,-0.381,21.85554,0,0.3674,0,0.699,0.022,30.99828,0.027,0.4517666,0,0.976,0.015,29.87667,0,0.4431,0,2.291,0.024,0,0,0,0,0.0001733333,0,0.0001933333,0,0.0001066667,0,7.333332e-05,0,2,1,NA,NA,0.001766667,0.001,0.0002866666,0,3.333333e-05,0,1.333333e-05,0,2,1,NA,NA
2017-11-20 18:30:00,1165,13.09,-0.649,21.85546,0,0.3674,0,0.713,0.018,30.95823,0.015,0.4514333,0,0.979,0.029,29.87676,0,0.4431,0,2.292,0.028,0,0,0,0,0.0001666667,0,0.00014,0,0.00012,0,4e-05,0,2,1,NA,NA,0.001486667,0.001,0.0005933333,0.001,9.999999e-05,0,2.666667e-05,0,2,1,NA,NA
2017-11-20 18:45:00,1166,13.09,-0.623,21.85553,0,0.3674,0,0.709,0.022,30.95412,0,0.4514,0,0.966,0.026,29.87677,0,0.4431,0,2.282,0.028,0,0,0,0,0.0001733333,0,9.999999e-05,0,8e-05,0,0.0001066667,0,2,1,NA,NA,0.001533333,0.001,0.0005133333,0.001,0.00022,0,2.666667e-05,0,2,1,NA,NA
2017-11-20 19:00:00,1167,13.08,-0.445,21.80488,0,0.3668,0,0.701,0.02,30.95414,0,0.4514,0,0.979,0.019,29.87669,0,0.4431,0,2.299,0.025,0,0,0,0,0.0001933333,0,8.666666e-05,0,4.666666e-05,0,2.666667e-05,0,2,1,NA,NA,0.001393333,0.001,0.0001933333,0,0.0001133333,0,0,0,2,1,NA,NA
2017-11-20 19:15:00,1168,13.01,-0.405,21.80492,0,0.3668,0,0.714,0.03,30.95401,0,0.4514,0,0.973,0.017,29.87668,0,0.4431,0,2.289,0.023,0,0,0,0,0.0001466666,0,0.0001333333,0,8.666667e-05,0,6.666666e-05,0,2,1,NA,NA,0.00132,0.001,0.0005333333,0.001,0.0001333333,0,3.333333e-05,0,2,1,NA,NA
2017-11-20 19:30:00,1169,13.06,-0.724,21.80491,0,0.3668,0,0.709,0.029,30.95418,0,0.4514,0,0.964,0.023,29.87669,0,0.4431,0,2.281,0.03,0,0,0,0,0.0001133333,0,0.0001066667,0,7.333334e-05,0,7.333334e-05,0,2,1,NA,NA,0.00184,0.001,0.0005666667,0.001,8e-05,0,6.666667e-06,0,2,1,NA,NA
2017-11-20 19:45:00,1170,13.06,-0.944,21.80494,0,0.3668,0,0.702,0.033,30.95418,0,0.4514,0,0.958,0.018,29.87667,0,0.4431,0,2.292,0.028,0,0,0,0,0.0001466667,0,0.0001333333,0,9.333333e-05,0,4e-05,0,2,1,NA,NA,0.00166,0.001,0.0003933333,0.001,0.00012,0,3.333333e-05,0,2,1,NA,NA
2017-11-20 20:00:00,1171,13.05,-1.173,21.80494,0,0.3668,0,0.696,0.021,30.95422,0,0.4514,0,0.963,0.013,29.87668,0,0.4431,0,2.283,0.024,0,0,0,0,0.0001066667,0,0.0001266667,0,4e-05,0,6.666666e-05,0,2,1,NA,NA,0.001986667,0.001,0.0002066667,0,2e-04,0,6e-05,0,2,1,NA,NA
2017-11-20 20:15:00,1172,12.98,-1.237,21.78469,0.025,0.36656,0,0.7,0.026,30.95403,0,0.4514,0,0.971,0.024,29.8767,0,0.4431,0,2.288,0.027,0,0,0,0,0.0001533333,0,0.0001133333,0,4.666666e-05,0,0.0001066667,0,2,1,NA,NA,0.001646667,0.001,0.00038,0.001,2.666667e-05,0,4.666666e-05,0,2,1,NA,NA
2017-11-20 20:30:00,1173,13.03,-1.54,21.75436,0,0.3662,0,0.704,0.028,30.9542,0,0.4514,0,0.969,0.021,29.87656,0,0.4431,0,2.292,0.032,0,0,0,0,0.0001666667,0,0.0001666667,0,0.0001333333,0,9.333333e-05,0,2,1,NA,NA,0.001913333,0.001,0.0005533333,0.001,0.0001266667,0,4.666666e-05,0,2,1,NA,NA
2017-11-20 20:45:00,1174,13.04,-1.649,21.75443,0,0.3662,0,0.704,0.035,30.95397,0,0.4514,0,0.967,0.019,29.8766,0,0.4431,0,2.289,0.025,0,0,0,0,7.333334e-05,0,6.666666e-05,0,5.333333e-05,0,0.00012,0,2,1,NA,NA,0.00178,0.001,0.0005333333,0.001,0.0001133333,0,4.666666e-05,0,2,1,NA,NA
2017-11-20 21:00:00,1175,13.03,-1.706,21.75446,0,0.3662,0,0.699,0.025,30.95408,0,0.4514,0,0.965,0.021,29.87655,0,0.4431,0,2.28,0.03,0,0,0,0,0.00022,0,0.0001066667,0,2e-05,0,8e-05,0,2,1,NA,NA,0.00152,0.001,0.0004133333,0.001,4e-05,0,2.666667e-05,0,2,1,NA,NA
2017-11-20 21:15:00,1176,13.02,-1.69,21.75442,0,0.3662,0,0.714,0.022,30.95407,0,0.4514,0,0.971,0.017,29.87665,0,0.4431,0,2.295,0.021,0,0,0,0,0.0001866667,0,6.666666e-05,0,8.666666e-05,0,5.333333e-05,0,2,1,NA,NA,0.00218,0.002,0.0005466667,0.001,0.0001333333,0,2.666667e-05,0,2,1,NA,NA
2017-11-20 21:30:00,1177,13.02,-1.492,21.75442,0,0.3662,0,0.711,0.024,30.95418,0,0.4514,0,0.971,0.02,29.87669,0,0.4431,0,2.276,0.031,0,0,0,0,0.0001466667,0,6.666666e-05,0,6e-05,0,9.333333e-05,0,2,1,NA,NA,0.00142,0.001,0.0002733333,0.001,9.333333e-05,0,1.333333e-05,0,2,1,NA,NA
2017-11-20 21:45:00,1178,13.01,-1.24,21.75444,0,0.3662,0,0.702,0.022,30.95401,0,0.4514,0,0.963,0.026,29.87667,0,0.4431,0,2.275,0.037,0,0,0,0,0.00018,0,0.0001533333,0,4e-05,0,8.666666e-05,0,2,1,NA,NA,0.001626667,0.001,0.0004466666,0.001,4.666666e-05,0,6.666667e-06,0,2,1,NA,NA
2017-11-20 22:00:00,1179,13.01,-0.841,21.71075,0.017,0.3656799,0,0.689,0.024,30.95403,0,0.4514,0,0.951,0.023,29.87671,0,0.4431,0,2.285,0.028,0,0,0,0,0.0001333333,0,0.0001533333,0,0.0001133333,0,6.666666e-05,0,2,1,NA,NA,0.001526667,0.001,0.0004933333,0.001,0.0001333333,0,2.666667e-05,0,2,1,NA,NA
2017-11-20 22:15:00,1180,13,-0.486,21.70393,0,0.3656,0,0.707,0.015,30.95416,0,0.4514,0,0.957,0.035,29.87665,0,0.4431,0,2.27,0.021,0,0,0,0,0.00014,0,0.0001333333,0,4e-05,0,7.333334e-05,0,2,1,NA,NA,0.0017,0.001,0.0007266666,0.001,4e-05,0,1.333333e-05,0,2,1,NA,NA
2017-11-20 22:30:00,1181,13,-0.358,21.70394,0,0.3656,0,0.702,0.029,30.95417,0,0.4514,0,0.963,0.017,29.87674,0,0.4431,0,2.26,0.027,0,0,0,0,8.666667e-05,0,0.0001333333,0,6.666666e-05,0,8e-05,0,2,1,NA,NA,0.001866667,0.001,0.0003933333,0.001,0.0001533333,0,5.333333e-05,0,2,1,NA,NA
2017-11-20 22:45:00,1182,12.99,-0.332,21.70399,0,0.3656,0,0.707,0.032,30.9541,0,0.4514,0,0.965,0.029,29.87662,0,0.4431,0,2.28,0.017,0,0,0,0,0.0002733333,0,6.666666e-05,0,7.333334e-05,0,6e-05,0,2,1,NA,NA,0.001913333,0.002,0.00064,0.001,0.0001333333,0,3.333333e-05,0,2,1,NA,NA
2017-11-20 23:00:00,1183,12.99,-0.272,21.704,0,0.3656,0,0.702,0.019,30.95403,0,0.4514,0,0.961,0.022,29.87665,0,0.4431,0,2.266,0.028,0,0,0,0,0.0001066667,0,8e-05,0,0.0001066667,0,6e-05,0,2,1,NA,NA,0.00212,0.001,0.0003666667,0.001,0.0001466667,0,6.666667e-06,0,2,1,NA,NA
2017-11-20 23:15:00,1184,12.98,-0.324,21.70403,0,0.3656,0,0.71,0.026,30.95412,0,0.4514,0,0.961,0.017,29.87671,0,0.4431,0,2.272,0.018,0,0,0,0,8e-05,0,0.0001533333,0,0.0001133333,0,9.333333e-05,0,2,1,NA,NA,0.001586667,0.001,0.0008866666,0.001,0.00016,0,6.666667e-06,0,2,1,NA,NA
2017-11-20 23:30:00,1185,12.98,-0.331,21.70398,0,0.3656,0,0.705,0.031,30.95402,0,0.4514,0,0.964,0.017,29.87661,0,0.4431,0,2.255,0.026,0,0,0,0,6e-05,0,8e-05,0,7.333334e-05,0,5.333333e-05,0,2,1,NA,NA,0.001686667,0.001,0.0005466666,0,0.0001466667,0,2e-05,0,2,1,NA,NA
2017-11-20 23:45:00,1186,12.97,-0.423,21.65358,0,0.3651,0,0.702,0.022,30.95419,0,0.4514,0,0.963,0.015,29.87661,0,0.4431,0,2.266,0.036,0,0,0,0,0.0001533333,0,9.333333e-05,0,8e-05,0,8e-05,0,2,1,NA,NA,0.00148,0.001,4e-04,0.001,0.0001266667,0,4e-05,0,2,1,NA,NA
2017-11-21 00:00:00,1187,12.97,-0.551,21.65367,0,0.3651,0,0.711,0.026,30.95403,0,0.4514,0,0.961,0.015,29.8765,0,0.4431,0,2.274,0.029,0,0,0,0,0.0001333333,0,0.00016,0,9.333333e-05,0,2.666667e-05,0,2,1,NA,NA,0.001733333,0.001,0.0004933333,0,6.666666e-05,0,4e-05,0,2,1,NA,NA
2017-11-21 00:15:00,1188,12.96,-0.71,21.65362,0,0.3651,0,0.717,0.022,30.95399,0,0.4514,0,0.961,0.015,29.87661,0,0.4431,0,2.265,0.023,0,0,0,0,2e-05,0,0.0001466667,0,6e-05,0,8e-05,0,2,1,NA,NA,0.001593333,0.001,0.0002533333,0,7.333332e-05,0,2e-05,0,2,1,NA,NA
2017-11-21 00:30:00,1189,12.95,-0.845,21.65359,0,0.3651,0,0.684,0.034,30.95414,0,0.4514,0,0.958,0.018,29.87661,0,0.4431,0,2.248,0.036,0,0,0,0,7.333332e-05,0,0.0001066667,0,0.0001133333,0,5.999999e-05,0,2,1,NA,NA,0.001493333,0.002,0.0006333333,0.001,0.0001333333,0,8e-05,0,2,1,NA,NA
2017-11-21 00:45:00,1190,12.95,-1.032,21.65356,0,0.3651,0,0.705,0.02,30.95412,0,0.4514,0,0.969,0.026,29.82949,0.023,0.44278,0,2.251,0.029,0,0,0,0,6.666666e-05,0,0.0001866667,0,6e-05,0,8e-05,0,2,1,NA,NA,0.002026667,0.001,0.0002866666,0,0.0001733333,0,6.666667e-06,0,2,1,NA,NA
2017-11-21 01:00:00,1191,12.94,-1.253,21.65361,0,0.3651,0,0.703,0.018,30.95406,0,0.4514,0,0.953,0.02,29.82185,0.015,0.4427266,0,2.26,0.023,0,0,0,0,1e-04,0,8e-05,0,8.666666e-05,0,5.333333e-05,0,2,1,NA,NA,0.001706667,0.002,0.0004066667,0.001,0.00014,0,0,0,2,1,NA,NA
2017-11-21 01:15:00,1192,12.93,-1.411,21.65365,0,0.3651,0,0.697,0.031,30.95407,0,0.4514,0,0.955,0.031,29.81787,0,0.4427,0,2.26,0.027,0,0,0,0,8e-05,0,8e-05,0,4.666666e-05,0,5.333333e-05,0,2,1,NA,NA,0.001793333,0.001,0.0003533333,0.001,7.333334e-05,0,3.333333e-05,0,2,1,NA,NA
2017-11-21 01:30:00,1193,12.93,-1.451,21.65025,0.013,0.36506,0,0.693,0.023,30.9539,0,0.4514,0,0.959,0.021,29.81787,0,0.4427,0,2.253,0.023,0,0,0,0,0.00016,0,0.0001466667,0,6.666666e-05,0,5.333333e-05,0,2,1,NA,NA,0.002213333,0.001,0.00056,0.001,2.666667e-05,0,2.666667e-05,0,2,1,NA,NA
2017-11-21 01:45:00,1194,12.92,-1.375,21.60308,0,0.3645,0,0.695,0.021,30.95414,0,0.4514,0,0.944,0.024,29.81775,0,0.4427,0,2.25,0.025,0,0,0,0,5.999999e-05,0,0.00014,0,5.333333e-05,0,9.333333e-05,0,2,1,NA,NA,0.001713333,0.001,4e-04,0,0.0001333333,0,2.666667e-05,0,2,1,NA,NA
2017-11-21 02:00:00,1195,12.91,-1.334,21.60314,0,0.3645,0,0.71,0.023,30.95401,0,0.4514,0,0.954,0.024,29.818,0,0.4427,0,2.245,0.027,0,0,0,0,0.0001866667,0,9.333333e-05,0,6.666666e-05,0,6.666666e-05,0,2,1,NA,NA,0.001653333,0.001,0.0004066667,0.001,7.333334e-05,0,5.999999e-05,0,2,1,NA,NA
2017-11-21 02:15:00,1196,12.91,-1.329,21.60321,0,0.3645,0,0.697,0.022,30.95407,0,0.4514,0,0.944,0.021,29.81786,0,0.4427,0,2.251,0.025,0,0,0,0,0.00014,0,0.0001133333,0,0.0001266667,0,5.333333e-05,0,2,1,NA,NA,0.001973333,0.002,0.00042,0.001,1e-04,0,6e-05,0,2,1,NA,NA
2017-11-21 02:30:00,1197,12.9,-1.007,21.60312,0,0.3645,0,0.7,0.02,30.95407,0,0.4514,0,0.957,0.023,29.81796,0,0.4427,0,2.249,0.024,0,0,0,0,0.0002533333,0,0.0001066667,0,9.333333e-05,0,7.333332e-05,0,2,1,NA,NA,0.001093333,0.001,0.0004066667,0.001,0.0001133333,0,1.333333e-05,0,2,1,NA,NA
