"TIMESTAMP","RECORD","Batt_V_Avg","Log_T_Avg","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_SmplsF_Tot","Wind_Diag1F_Tot","Wind_Diag2F_Tot","Wind_Diag4F_Tot","Wind_Diag8F_Tot","Wind_Diag9F_Tot","Wind_Diag10F_Tot","Wind_NNDF_Tot","Air_T_Avg","Air_T_Std","Air_RH_Avg","Air_RH_Std","Precip_Tot","SWC_P_02_Avg","SWC_P_02_Std","SWC_WC_02_Avg","SWC_WC_02_Std","SWC_ST_02_Avg","SWC_ST_02_Std","SWC_P_05_Avg","SWC_P_05_Std","SWC_WC_05_Avg","SWC_WC_05_Std","SWC_ST_05_Avg","SWC_ST_05_Std","SWC_P_20_Avg","SWC_P_20_Std","SWC_WC_20_Avg","SWC_WC_20_Std","SWC_ST_20_Avg","SWC_ST_20_Std","SWP_WP_05_Avg","SWP_WP_05_Std","SWP_ST_05_Avg","SWP_ST_05_Std","SWP_WP_20_Avg","SWP_WP_20_Std","SWP_ST_20_Avg","SWP_ST_20_Std","SR_SW_Avg","SR_SW_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","degrees","meters/Second","meters/Second","meters/Second","","","","","","","","","Deg C","Deg C","%","%","mm","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","kPa","Deg C","Deg C","kPa","kPa","Deg C","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Smp","Avg","Max","Std","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Std","Avg","Std","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std"
"2017-11-24 07:15:00",65,12.74,-1.202,351,1.171,2.11,0.557,15,0,0,0,0,0,0,0,0.195,0.33,61.79,1.954,0,13.57491,0.001,0.2528,0,1.202,0.019,16.59002,0.022,0.2996667,0,1.919,0.013,12.46957,0.001,0.2339,0,3.676,0.025,-12.59,0.03399359,2.487,0.034,-17.00667,0.259,4.2,0,2705,28.23,0.227,0.578,1.247,0.752
"2017-11-24 07:30:00",66,12.74,-1.259,244,0.533,1.54,0.384,15,0,0,0,0,0,0,0,-0.401,0.306,64.81,2.325,0,13.57539,0.001,0.2528,0,1.185,0.021,16.56348,0,0.2993,0,1.903,0.029,12.46975,0.001,0.2339067,0,3.651,0.025,-12.59,0.02494448,2.4,0,-17.12667,0.3,4.2,0,2856,37.29,4.307,2.394,1.7,0
"2017-11-24 07:45:00",67,12.76,-1.366,263,0.875,1.5,0.307,15,0,0,0,0,0,0,0,-0.163,0.131,63.61,0.898,0,13.57248,0.01,0.2527533,0,1.168,0.022,16.56345,0,0.2993,0,1.883,0.023,12.4695,0.001,0.2339,0,3.641,0.024,-12.6,0,2.4,0,-17.11333,0.342,4.167,0.047,2820,10.66,16.21,4.064,2.38,0.833
"2017-11-24 08:00:00",68,12.79,-1.385,245,0.76,1.24,0.294,15,0,0,0,0,0,0,0,0.422,0.14,59.9,0.734,0,13.53439,0.001,0.2521,0,1.146,0.021,16.56367,0,0.2993,0,1.877,0.023,12.46967,0.001,0.2339067,0,3.635,0.024,-12.6,0,2.4,0,-17.17333,0.291,4.1,0,2703,40.92,34,6.051,4.987,0.424
"2017-11-24 08:15:00",69,12.78,-1.358,285,0.825,1.61,0.497,15,0,0,0,0,0,0,0,0.313,0.198,60.17,1.204,0,13.51546,0.02,0.2517733,0,1.121,0.024,16.52819,0.018,0.29882,0,1.851,0.02,12.46973,0.001,0.2339,0,3.618,0.031,-12.6,0,2.4,0,-17.18,0.41,4.1,0,2680,17.32,52.02,4.201,7.48,1.039
"2017-11-24 08:30:00",70,12.8,-1.261,213,0.928,1.45,0.335,15,0,0,0,0,0,0,0,0.283,0.294,60.98,1.643,0,13.49379,0.001,0.25142,0,1.102,0.021,16.51949,0,0.2987,0,1.831,0.02,12.46997,0.001,0.2339133,0,3.619,0.026,-12.65,0.04988848,2.4,0,-17,0.137,4.1,0,2668,38.9,65.62,3.817,8.61,0.424
"2017-11-24 08:45:00",71,12.83,-1.186,2,0.653,1,0.207,15,0,0,0,0,0,0,0,-0.211,0.12,63.67,1.072,0,13.47492,0.021,0.2511133,0,1.092,0.019,16.51951,0,0.2987,0,1.819,0.023,12.47003,0.001,0.2339,0,3.59,0.028,-12.69,0.02494424,2.34,0.049,-17.07333,0.309,4.1,0,2779,34.14,79.34,4.055,10.99,0.848
"2017-11-24 09:00:00",72,12.92,-1.15,354,0.728,1.32,0.332,15,0,0,0,0,0,0,0,0.603,0.283,59.02,1.414,0,13.45343,0.001,0.2507733,0,1.075,0.02,16.51945,0,0.2987,0,1.808,0.018,12.46966,0.001,0.2339,0,3.577,0.033,-12.71,0.02494448,2.3,0,-17.02667,0.328,4.1,0,2705,66.09,100.9,8.53,13.6,1.521
"2017-11-24 09:15:00",73,13.08,-1.002,298,0.761,1.18,0.258,15,0,0,0,0,0,0,0,1.086,0.179,56.54,1.045,0,13.46413,0.018,0.2509533,0,1.064,0.024,16.47525,0,0.298,0,1.797,0.018,12.47019,0.001,0.23392,0,3.576,0.026,-12.75,0.04988895,2.3,0,-17.2,0.392,4.1,0,2559,27.6,117.8,1.451,16.55,0.752
"2017-11-24 09:30:00",74,13.28,-0.7,274,0.685,1.06,0.256,15,0,0,0,0,0,0,0,1.603,0.076,54.17,0.515,0,13.48648,0.016,0.2513267,0,1.047,0.023,16.47543,0,0.298,0,1.78,0.025,12.46999,0.001,0.2339133,0,3.558,0.034,-12.81,0.02494424,2.3,0,-17.52,0.349,4.1,0,2447,21.81,133.6,10.62,18.7,1.521
"2017-11-24 09:45:00",75,14.5,-0.122,243,0.525,1.03,0.268,15,0,0,0,0,0,0,0,2.287,0.276,52.67,1.152,0,13.45381,0.001,0.25078,0,1.031,0.014,16.4754,0,0.298,0,1.771,0.021,12.46995,0.001,0.2339267,0,3.536,0.039,-12.83,0.04714018,2.247,0.05,-17.88,0.214,4.1,0,2369,16.77,360.6,125.6,55.08,22.34
"2017-11-24 10:00:00",76,14.93,2.227,75,0.585,0.97,0.237,15,0,0,0,0,0,0,0,3.372,0.336,51.54,1.68,0,13.45397,0.001,0.2507933,0,1.019,0.015,16.47537,0,0.298,0,1.747,0.021,12.46975,0.001,0.2339267,0,3.536,0.024,-12.86,0.04898951,2.207,0.025,-17.99333,0.025,4.1,0,2336,25.49,518.9,57.65,88.3,10.17
"2017-11-24 10:15:00",77,14.89,4.938,12,0.88,1.32,0.265,15,0,0,0,0,0,0,0,3.232,0.252,51.54,1.26,0,13.45411,0.001,0.2507933,0,1.017,0.024,16.47553,0,0.298,0,1.744,0.021,12.47032,0.001,0.2339467,0,3.521,0.033,-12.86,0.04898951,2.2,0,-17.96,0.049,4.073,0.044,2278,15.36,454.1,46.06,72.17,8.66
"2017-11-24 10:30:00",78,14.84,6.335,85,1.015,1.6,0.271,15,0,0,0,0,0,0,0,3.856,0.4,49.71,1.975,0,13.45353,0.001,0.25078,0,1.01,0.023,16.47557,0,0.298,0,1.725,0.018,12.46983,0.001,0.2339133,0,3.491,0.022,-12.93,0.04422183,2.2,0,-17.98667,0.034,4,0,2254,49.15,552.3,44.95,90,8.98
"2017-11-24 10:45:00",79,14.83,7.628,98,0.692,1.45,0.327,15,0,0,0,0,0,0,0,4.907,0.222,46.71,1.217,0,13.45346,0.001,0.2507867,0,1.011,0.023,16.47553,0,0.298,0,1.724,0.024,12.47001,0.001,0.23392,0,3.497,0.02,-12.92,0.04000015,2.147,0.05,-18,0,4,0,2103,33.8,586.3,32.13,96.5,7.608
"2017-11-24 11:00:00",80,14.81,8.5,116,0.565,1.01,0.32,15,0,0,0,0,0,0,0,4.331,0.291,51.1,2.039,0,13.47781,0.02,0.2511667,0,1.005,0.026,16.4754,0,0.298,0,1.717,0.021,12.47001,0.001,0.23392,0,3.48,0.03,-12.98,0.04000014,2.1,0,-18.02667,0.044,4,0,2173,50.42,651,39.26,104.1,7.113
"2017-11-24 11:15:00",81,14.77,8.99,55,0.856,1.55,0.392,15,0,0,0,0,0,0,0,3.894,0.719,54.1,3.18,0,13.45593,0.01,0.2508267,0,1.009,0.027,16.47552,0,0.298,0,1.747,0.028,12.47054,0.001,0.2339467,0,3.474,0.019,-13,0,2.1,0,-18.01333,0.034,4,0,2263,78.61,569.7,129.2,93.7,21.53
"2017-11-24 11:30:00",82,14.79,8.86,144,0.739,1.41,0.367,15,0,0,0,0,0,0,0,3.425,0.344,53.6,2.951,0,13.48773,0.014,0.2513267,0,1.052,0.031,16.47555,0,0.298,0,1.78,0.02,12.46981,0.001,0.23392,0,3.457,0.028,-13,0,2.1,0,-18.02667,0.044,4,0,2347,47.31,471.6,10.85,71.7,1.415
"2017-11-24 11:45:00",83,14.79,8.43,46,0.491,0.85,0.228,15,0,0,0,0,0,0,0,3.611,0.327,52.42,1.653,0,13.54413,0.018,0.2522866,0,1.119,0.031,16.44006,0.018,0.29752,0,1.836,0.022,12.47022,0.001,0.2339267,0,3.446,0.027,-13.01,0.02494447,2.1,0,-18.09333,0.025,4,0,2291,23.62,494.6,18.75,76.45,3.224
"2017-11-24 12:00:00",84,14.33,8.25,31,0.763,1.48,0.433,15,0,0,0,0,0,0,0,4.166,0.118,50.75,0.835,0,13.57382,0.001,0.2527933,0,1.234,0.043,16.43117,0,0.2974,0,1.894,0.02,12.47055,0.001,0.2339333,0,3.446,0.021,-13.04,0.04898998,2.1,0,-18.03333,0.047,4,0,2212,7.595,507.4,28.53,78.94,5.148
"2017-11-24 12:15:00",85,14.19,8.08,50,0.555,1.32,0.333,15,0,0,0,0,0,0,0,4.753,0.355,47.67,1.859,0,13.60893,0.014,0.2533467,0,1.405,0.068,16.43087,0,0.2974,0,1.973,0.03,12.47059,0,0.23394,0,3.42,0.026,-13.07,0.04714063,2.1,0,-18.04667,0.05,4,0,2140,56.07,450.2,26.59,63.88,5.713
"2017-11-24 12:30:00",86,14.19,8.05,82,0.703,1.33,0.355,15,0,0,0,0,0,0,0,5.455,0.157,44.71,1.646,0,13.61913,0.014,0.2535,0,1.626,0.064,16.43081,0,0.2974,0,2.033,0.029,12.47048,0.001,0.2339333,0,3.408,0.026,-13.1,0,2.1,0,-18.04,0.049,4,0,2005,39.77,582.7,85.1,89.5,18.44
"2017-11-24 12:45:00",87,14.17,8.56,224,0.947,2.66,0.593,15,0,0,0,0,0,0,0,5.817,0.195,45.31,3.141,0,13.6212,0.017,0.25354,0,1.892,0.09,16.43055,0,0.2974,0,2.129,0.034,12.47059,0.001,0.2339333,0,3.392,0.028,-13.1,0,2.1,0,-18.04667,0.05,4,0,1936,43.48,646.8,42.42,103.7,8.17
"2017-11-24 13:00:00",88,14.18,8.76,206,2.133,2.7,0.312,15,0,0,0,0,0,0,0,4.685,0.375,51.72,1.189,0,13.61244,0.001,0.2534,0,2.243,0.116,16.43009,0,0.2973866,0,2.238,0.045,12.47063,0.001,0.2339467,0,3.39,0.026,-13.11,0.03399327,2.1,0,-18.08,0.04,3.973,0.044,2170,36.87,565.1,14.87,87,3.175
"2017-11-24 13:15:00",89,14.17,8.47,183,1.05,2.02,0.519,15,0,0,0,0,0,0,0,4.694,0.183,56.46,2.872,0,13.6444,0.016,0.25396,0,2.576,0.09,16.42994,0,0.29738,0,2.374,0.049,12.47047,0.001,0.2339333,0,3.385,0.017,-13.14,0.04898951,2.14,0.049,-18.08,0.04,3.9,0,2340,92.3,690.8,64.4,113.6,13.27
"2017-11-24 13:30:00",90,14.12,8.86,147,0.76,2,0.466,15,0,0,0,0,0,0,0,5.274,0.256,53.5,3.372,0,13.65197,0.001,0.2540933,0,2.873,0.099,16.44718,0.022,0.29762,0,2.534,0.052,12.47332,0.01,0.23398,0,3.364,0.034,-13.15,0.04988848,2.22,0.04,-18.07333,0.044,3.9,0,2399,68.75,673,61.4,111.8,14.08
"2017-11-24 13:45:00",91,14.13,9.37,154,1.217,2.11,0.466,15,0,0,0,0,0,0,0,5.403,0.117,50.9,2.01,0,13.65129,0.001,0.2540666,0,3.242,0.118,16.47318,0,0.298,0,2.704,0.057,12.47068,0.001,0.2339467,0,3.372,0.029,-13.19,0.03399327,2.313,0.034,-18.07333,0.044,3.9,0,2200,17.17,690.9,65.28,117.2,16.08
"2017-11-24 14:00:00",92,14.13,9.94,153,1.192,1.88,0.392,15,0,0,0,0,0,0,0,5.851,0.279,50.33,1.426,0,13.65043,0.001,0.25402,0,3.611,0.122,16.47289,0,0.298,0,2.897,0.056,12.47095,0.001,0.23396,0,3.367,0.024,-13.17,0.04422141,2.413,0.034,-18.09333,0.025,3.9,0,2195,34.56,670.7,31.41,122,7.778
"2017-11-24 14:15:00",93,14.12,10.58,200,1.297,2.04,0.511,15,0,0,0,0,0,0,0,5.804,0.103,47.79,1.18,0,13.68501,0.014,0.2546067,0,3.996,0.12,16.47227,0,0.298,0,3.083,0.056,12.47072,0.001,0.2339533,0,3.365,0.016,-13.19,0.02494424,2.533,0.047,-18.11333,0.034,3.9,0,2062,25.05,517.6,51.63,72.15,14.56
"2017-11-24 14:30:00",94,14.13,10.65,180,1.028,2.11,0.465,15,0,0,0,0,0,0,0,5.663,0.133,50.9,0.899,0,13.70896,0.02,0.2550267,0,4.383,0.105,16.47183,0,0.298,0,3.276,0.059,12.47083,0,0.2339467,0,3.369,0.023,-13.2,0,2.673,0.057,-18.10667,0.044,3.9,0,2124,24.52,427.7,35.39,54.92,3.653
"2017-11-24 14:45:00",95,14.13,10.44,195,0.57,1.01,0.224,15,0,0,0,0,0,0,0,5.402,0.143,54.04,1.843,0,13.7302,0,0.2554,0,4.664,0.073,16.47134,0.001,0.298,0,3.428,0.044,12.47057,0,0.23394,0,3.382,0.02,-13.2,0,2.847,0.05,-18.12,0.04,3.9,0,2222,44.62,361.2,14.91,48.81,2.874
"2017-11-24 15:00:00",96,14.13,10.03,193,1.183,2.15,0.605,15,0,0,0,0,0,0,0,4.661,0.217,59.34,2.191,0,13.73001,0.001,0.2553933,0,4.834,0.042,16.47123,0,0.2979867,0,3.553,0.033,12.47062,0.001,0.2339467,0,3.382,0.017,-13.2,0,3.047,0.05,-18.12667,0.044,3.9,0,2418,73.63,335.6,41.11,44.62,5.529
"2017-11-24 15:15:00",97,14.11,9.35,302,0.685,1.29,0.282,15,0,0,0,0,0,0,0,3.955,0.245,62.35,1.395,0,13.72918,0.001,0.2553467,0,4.909,0.023,16.47361,0.011,0.2980067,0,3.641,0.024,12.47089,0.001,0.2339666,0,3.397,0.026,-13.2,0,3.253,0.088,-18.15333,0.05,3.9,0,2616,26.01,206.5,42.21,25.71,5.439
"2017-11-24 15:30:00",98,14.14,8.58,205,0.421,1.01,0.21,15,0,0,0,0,0,0,0,3.418,0.108,64.05,0.781,0,13.72909,0.001,0.2553333,0,4.913,0.023,16.51483,0,0.2986,0,3.685,0.021,12.47077,0.001,0.2339533,0,3.416,0.026,-13.18,0.03999977,3.453,0.05,-18.16,0.049,3.9,0,2718,25.36,139.9,14.87,19.03,1.415
"2017-11-24 15:45:00",99,14.13,7.704,219,1.643,1.98,0.212,15,0,0,0,0,0,0,0,2.605,0.324,70.39,3.015,0,13.72909,0.001,0.2553467,0,4.839,0.043,16.51487,0,0.2986,0,3.716,0.013,12.47055,0.001,0.23394,0,3.428,0.027,-13.19,0.02494424,3.58,0.04,-18.17333,0.044,3.9,0,2927,111.4,119,1.908,16.88,0.424
"2017-11-24 16:00:00",100,13.99,6.754,216,0.695,1.57,0.423,15,0,0,0,0,0,0,0,2.558,0.106,67.65,1.195,0,13.72943,0.001,0.2553733,0,4.706,0.057,16.51471,0,0.2986,0,3.716,0.013,12.47027,0,0.2339267,0,3.448,0.025,-13.12,0.03999977,3.693,0.025,-18.11333,0.12,3.9,0,2950,17.04,82.5,16.58,11.67,2.392
"2017-11-24 16:15:00",101,13.6,5.91,326,0.933,1.31,0.253,15,0,0,0,0,0,0,0,2.18,0.064,68.65,1.52,0,13.72943,0,0.2553667,0,4.525,0.062,16.5148,0,0.2986,0,3.695,0.013,12.47007,0.001,0.2339133,0,3.467,0.029,-13.1,0,3.773,0.044,-17.98,0.274,3.913,0.034,2986,21.9,43.27,9.37,6.457,1.415
"2017-11-24 16:30:00",102,13.28,5.143,21,1.471,2.67,0.688,15,0,0,0,0,0,0,0,1.984,0.175,68.7,1.354,0,13.73009,0,0.2554,0,4.324,0.053,16.51492,0,0.2986,0,3.65,0.025,12.47079,0,0.2339467,0,3.488,0.017,-13.09,0.03399359,3.8,0,-17.68667,0.312,3.993,0.025,2990,20.88,19.03,4.61,3.059,1.11
"2017-11-24 16:45:00",103,13.17,4.54,103,1.608,3.42,0.739,15,0,0,0,0,0,0,0,3.388,0.513,56.95,3.551,0,13.73081,0.001,0.2554,0,4.12,0.066,16.51467,0,0.2986,0,3.6,0.021,12.47061,0,0.23394,0,3.517,0.027,-13.01,0.02494448,3.8,0,-17.61333,0.365,4,0,2705,147.5,6.798,2.403,1.7,0
"2017-11-24 17:00:00",104,13.14,4.191,228,1.209,3.2,0.83,15,0,0,0,0,0,0,0,2.692,0.406,62.43,2.383,0,13.73053,0.001,0.2553933,0,3.92,0.057,16.51502,0,0.2986,0,3.536,0.023,12.47017,0.001,0.2339133,0,3.531,0.029,-13,0,3.8,0,-17.62667,0.427,4,0,2644,76.04,1.133,0.801,1.473,0.578
"2017-11-24 17:15:00",105,13.1,3.764,238,2.481,3.3,0.574,15,0,0,0,0,0,0,0,1.566,0.146,71.69,1.607,0,13.73115,0.001,0.2553933,0,3.742,0.071,16.51499,0,0.2986,0,3.459,0.025,12.47025,0,0.2339133,0,3.569,0.022,-13,0,3.8,0,-17.46,0.33,4,0,3002,109.6,0,0,1.02,0.833
"2017-11-24 17:30:00",106,13.09,3.362,216,1.343,1.83,0.314,15,0,0,0,0,0,0,0,1.509,0.119,71.39,0.884,0,13.73189,0.001,0.2554,0,3.569,0.059,16.54499,0.021,0.2990333,0,3.392,0.02,12.47023,0.001,0.23392,0,3.588,0.025,-13.01,0.02494448,3.8,0,-17.47333,0.38,4,0,3137,13.69,0,0,1.02,0.833
"2017-11-24 17:45:00",107,13.08,3.013,33,1.225,2.46,0.603,15,0,0,0,0,0,0,0,1.183,0.249,73.02,1.439,0,13.73225,0.001,0.2554,0,3.412,0.044,16.55987,0,0.2992533,0,3.322,0.027,12.46988,0.001,0.2339067,0,3.634,0.025,-13,0,3.753,0.05,-17.24,0.158,4,0,3164,39.61,0,0,0.567,0.801
"2017-11-24 18:00:00",108,13.08,2.678,31,1.351,2.28,0.604,15,0,0,0,0,0,0,0,1.353,0.121,70.95,1.027,0,13.73229,0.001,0.2554,0,3.257,0.049,16.56025,0,0.29928,0,3.253,0.025,12.46997,0,0.2339067,0,3.635,0.031,-13,0,3.7,0,-17.58667,0.424,4,0,3146,32.64,0,0,0.793,0.848
"2017-11-24 18:15:00",109,13.05,2.43,330,1.165,1.56,0.221,15,0,0,0,0,0,0,0,1.731,0.136,67.32,1.316,0,13.73285,0.001,0.2554,0,3.132,0.043,16.56046,0,0.2992933,0,3.186,0.021,12.47012,0.001,0.2339133,0,3.683,0.033,-13,0,3.667,0.047,-17.36,0.363,4.013,0.034,3018,49.52,0,0,0.453,0.752
"2017-11-24 18:30:00",110,13.05,2.292,230,2.165,3.18,0.649,15,0,0,0,0,0,0,0,1.836,0.373,66.07,3.261,0,13.73301,0,0.2554,0,3.017,0.037,16.56036,0,0.2992867,0,3.133,0.022,12.4696,0,0.2339,0,3.679,0.032,-13,0,3.6,0,-17.42,0.392,4.1,0,2896,45.52,0,0,0.906,0.848
"2017-11-24 18:45:00",111,13.04,2.148,238,1.549,1.98,0.274,15,0,0,0,0,0,0,0,0.954,0.085,72.55,0.622,0,13.73339,0.001,0.2554,0,2.91,0.028,16.56046,0,0.2992867,0,3.065,0.024,12.46958,0,0.2339,0,3.7,0.024,-13,0,3.58,0.04,-17.31333,0.287,4.1,0,3114,49.9,0,0,0.906,0.848
"2017-11-24 19:00:00",112,13.04,1.933,3,0.785,1.49,0.308,15,0,0,0,0,0,0,0,0.778,0.189,73.68,1.417,0,13.73342,0.001,0.2554,0,2.8,0.046,16.56061,0.001,0.2992933,0,3.017,0.021,12.46975,0.001,0.2339067,0,3.714,0.022,-13,0,3.5,0,-17.36667,0.33,4.1,0,3199,30.32,0,0,0.793,0.848
"2017-11-24 19:15:00",113,13.02,1.675,230,0.733,1.78,0.373,15,0,0,0,0,0,0,0,0.781,0.093,73.01,0.711,0,13.73393,0.001,0.2554067,0,2.693,0.031,16.56089,0,0.2993,0,2.958,0.021,12.46979,0.001,0.2339067,0,3.709,0.028,-13,0,3.493,0.025,-17.34667,0.338,4.1,0,3226,19.42,0,0,0.227,0.578
"2017-11-24 19:30:00",114,13.01,1.478,235,1.631,2.3,0.279,15,0,0,0,0,0,0,0,0.8,0.157,73.62,1.384,0,13.73457,0.001,0.25542,0,2.593,0.032,16.56089,0,0.2993,0,2.91,0.02,12.46936,0.001,0.2339,0,3.725,0.018,-13,0,3.4,0,-17.39333,0.289,4.1,0,3202,27.71,0,0,0.567,0.801
"2017-11-24 19:45:00",115,13,1.296,264,1.502,2.21,0.395,15,0,0,0,0,0,0,0,0.486,0.087,76.5,0.635,0,13.73416,0,0.2554,0,2.499,0.034,16.56121,0,0.2993,0,2.86,0.026,12.46953,0.001,0.2339,0,3.743,0.018,-13,0,3.387,0.034,-17.38,0.283,4.1,0,3314,26.26,0,0,0.567,0.801
"2017-11-24 20:00:00",116,13.01,1.117,8,1.418,2.89,0.734,15,0,0,0,0,0,0,0,0.413,0.131,76.37,1.243,0,13.73483,0.001,0.2554333,0,2.415,0.037,16.56135,0,0.2993,0,2.802,0.021,12.46958,0,0.2339,0,3.749,0.029,-13,0,3.3,0,-17.34,0.298,4.1,0,3337,17.45,0,0,0.453,0.752
"2017-11-24 20:15:00",117,12.98,0.909,351,2.197,3.65,0.902,15,0,0,0,0,0,0,0,0.64,0.325,75.03,2.642,0,13.73507,0.001,0.2554466,0,2.325,0.032,16.56129,0,0.2993,0,2.762,0.022,12.46953,0,0.2339067,0,3.748,0.027,-13,0,3.22,0.04,-17.34667,0.212,4.1,0,3333,56.58,0,0,0.567,0.801
"2017-11-24 20:30:00",118,12.98,0.812,318,1.407,2.32,0.411,15,0,0,0,0,0,0,0,1.074,0.221,70.18,1.922,0,13.73543,0.001,0.2554666,0,2.235,0.024,16.56153,0,0.2993,0,2.702,0.019,12.46948,0.001,0.2339,0,3.754,0.026,-12.99,0.02494448,3.167,0.047,-17.40667,0.217,4.1,0,3153,58.67,0,0,0.453,0.752
"2017-11-24 20:45:00",119,12.97,0.793,238,2.247,3.77,0.926,15,0,0,0,0,0,0,0,0.805,0.309,72.8,2.615,0,13.73553,0.001,0.2554666,0,2.179,0.02,16.56167,0,0.2993,0,2.65,0.024,12.4698,0.001,0.2339067,0,3.762,0.032,-13,0,3.1,0,-17.46667,0.313,4.1,0,3136,71.46,0,0,0.567,0.801
"2017-11-24 21:00:00",120,12.98,0.755,259,0.739,1.35,0.302,15,0,0,0,0,0,0,0,0.487,0.325,75.68,2.57,0,13.73586,0.001,0.2554733,0,2.122,0.015,16.56184,0,0.2993,0,2.597,0.023,12.46946,0.001,0.2339,0,3.759,0.02,-13,0,3.1,0,-17.51333,0.314,4.1,0,3262,53.05,0,0,0.567,0.801
"2017-11-24 21:15:00",121,12.97,0.625,259,0.759,1.55,0.311,15,0,0,0,0,0,0,0,0.229,0.153,76.75,1.52,0,13.73549,0.001,0.2554666,0,2.075,0.018,16.56179,0,0.2993,0,2.55,0.014,12.46957,0.001,0.2339,0,3.744,0.02,-13,0,3.007,0.025,-17.54667,0.363,4.1,0,3378,28.71,0,0,0.453,0.752
"2017-11-24 21:30:00",122,12.96,0.513,311,0.723,1.15,0.263,15,0,0,0,0,0,0,0,0.418,0.153,75.19,1.176,0,13.73607,0.001,0.2554733,0,2.048,0.014,16.56189,0,0.2993,0,2.512,0.015,12.47981,0.018,0.2340867,0,3.748,0.033,-13,0,3,0,-17.44666,0.316,4.1,0,3293,15.77,0,0,0.227,0.578
"2017-11-24 21:45:00",123,12.95,0.368,67,0.591,0.92,0.229,15,0,0,0,0,0,0,0,0.171,0.148,76.71,0.659,0,13.73608,0.001,0.2554733,0,1.993,0.024,16.56199,0,0.2993,0,2.476,0.025,12.50887,0,0.2346,0,3.74,0.024,-13,0,3,0,-17.50666,0.36,4.1,0,3353,9.26,0,0,0.68,0.833
"2017-11-24 22:00:00",124,12.97,0.211,271,1.182,1.92,0.385,15,0,0,0,0,0,0,0,0.423,0.067,73.98,0.584,0,13.73635,0.001,0.2554933,0,1.946,0.026,16.56197,0,0.2993,0,2.458,0.018,12.527,0.02,0.2349267,0,3.738,0.021,-13,0,2.933,0.047,-17.44666,0.322,4.1,0,3281,27.69,0,0,0.567,0.801
"2017-11-24 22:15:00",125,12.94,0.09,7,0.509,0.79,0.217,15,0,0,0,0,0,0,0,0.371,0.123,74.77,1.143,0,13.73615,0.001,0.2554866,0,1.919,0.026,16.56216,0,0.2993,0,2.433,0.024,12.55917,0.018,0.2354867,0,3.738,0.034,-13,0,2.9,0,-17.41333,0.29,4.1,0,3255,24.95,0,0,0.34,0.68
"2017-11-24 22:30:00",126,12.94,0.019,313,0.677,1.7,0.406,15,0,0,0,0,0,0,0,0.261,0.086,76.71,0.996,0,13.73639,0.001,0.2554933,0,1.867,0.022,16.56209,0,0.2993,0,2.396,0.02,12.50637,0.027,0.2345533,0,3.726,0.019,-13,0,2.9,0,-17.50666,0.249,4.1,0,3340,26.32,0,0,1.02,0.833
"2017-11-24 22:45:00",127,12.94,-0.012,236,0.635,1.16,0.286,15,0,0,0,0,0,0,0,0.54,0.111,74.45,0.558,0,13.73701,0.001,0.2555,0,1.836,0.019,16.56222,0,0.2993,0,2.375,0.02,12.46945,0.001,0.2339,0,3.722,0.022,-13,0,2.9,0,-17.53333,0.33,4.1,0,3297,29.27,0,0,0.793,0.848
"2017-11-24 23:00:00",128,12.94,-0.03,225,2.481,3.93,0.921,15,0,0,0,0,0,0,0,0.164,0.252,77.68,1.831,0,13.73725,0.001,0.2555,0,1.815,0.021,16.56227,0,0.2993,0,2.354,0.013,12.46941,0.001,0.2339,0,3.693,0.029,-12.99,0.03399359,2.82,0.04,-17.42,0.214,4.1,0,3341,51.02,0,0,0.113,0.424
"2017-11-24 23:15:00",129,12.92,-0.101,273,1.97,3.09,0.498,15,0,0,0,0,0,0,0,-0.353,0.084,81,0.251,0,13.69613,0.001,0.2548,0,1.785,0.026,16.56252,0,0.2993,0,2.328,0.017,12.46951,0.001,0.2339,0,3.698,0.021,-13,0,2.8,0,-17.63333,0.328,4.1,0,3500,23.59,0,0,1.02,0.833
"2017-11-24 23:30:00",130,12.91,-0.252,354,0.657,1.3,0.264,15,0,0,0,0,0,0,0,-0.637,0.165,81.3,0.639,0,13.69588,0.001,0.2548,0,1.758,0.019,16.56245,0,0.2993,0,2.317,0.02,12.46967,0,0.2339,0,3.682,0.03,-12.97,0.04422183,2.8,0,-17.56,0.275,4.1,0,3527,8.2,0,0,0.793,0.848
