TOA5,HiResAlp_I3 IP,CR1000,E7549,CR1000.Std.27,CPU:I3_160923 - 9xSWC - modem .CR1,21874,MeteoVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_A_Avg,SWC_02_A_Std,ST_02_A_Avg,ST_02_A_Std,SWC_02_B_Avg,SWC_02_B_Std,ST_02_B_Avg,ST_02_B_Std,SWC_02_C_Avg,SWC_02_C_Std,ST_02_C_Avg,ST_02_C_Std,SWC_05_A_Avg,SWC_05_A_Std,ST_05_A_Avg,ST_05_A_Std,SWC_05_B_Avg,SWC_05_B_Std,ST_05_B_Avg,ST_05_B_Std,SWC_05_C_Avg,SWC_05_C_Std,ST_05_C_Avg,ST_05_C_Std,SWC_20_A_Avg,SWC_20_A_Std,ST_20_A_Avg,ST_20_A_Std,SWC_20_B_Avg,SWC_20_B_Std,ST_20_B_Avg,ST_20_B_Std,SWC_20_C_Avg,SWC_20_C_Std,ST_20_C_Avg,ST_20_C_Std
TS,RN,Volts,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg,Deg,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg,Deg
,,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std
2018-01-10 13:15,91740,14.28,12.2,0.435,0,0.676,0.021,0.456,0,0.608,0.03,0.461,0,0.625,0.026,0.424,0,0.808,0.021,0.437,0,0.717,0.02,0.414,0,0.824,0.02,0.294,0,1.245,0.021,0.327,0,1.147,0.03,0.347,0,1.205,0.02
2018-01-10 13:30,91741,14.28,12.24,0.435,0,0.669,0.018,0.456,0,0.6,0.02,0.461,0,0.625,0.015,0.424,0,0.812,0.017,0.437,0,0.715,0.017,0.414,0,0.824,0.021,0.294,0,1.259,0.022,0.327,0,1.136,0.019,0.347,0,1.2,0.032
2018-01-10 13:45,91742,14.32,11.97,0.435,0,0.668,0.022,0.456,0,0.594,0.017,0.461,0,0.631,0.019,0.424,0,0.817,0.015,0.437,0,0.72,0.014,0.414,0,0.819,0.022,0.294,0,1.257,0.027,0.327,0,1.14,0.018,0.347,0,1.199,0.029
2018-01-10 14:00,91743,14.31,11.37,0.435,0,0.671,0.031,0.456,0,0.595,0.014,0.461,0,0.632,0.013,0.424,0,0.806,0.013,0.437,0,0.711,0.015,0.414,0,0.825,0.024,0.295,0,1.263,0.027,0.327,0,1.145,0.02,0.347,0,1.201,0.021
2018-01-10 14:15,91744,14.33,10.58,0.435,0,0.679,0.024,0.456,0,0.595,0.018,0.461,0,0.628,0.012,0.424,0,0.814,0.014,0.437,0,0.718,0.018,0.414,0,0.821,0.019,0.295,0,1.247,0.02,0.327,0,1.125,0.022,0.347,0,1.203,0.02
2018-01-10 14:30,91745,14.33,10.23,0.435,0,0.67,0.019,0.456,0,0.598,0.014,0.461,0,0.63,0.02,0.424,0,0.806,0.028,0.437,0,0.721,0.02,0.414,0,0.823,0.023,0.295,0,1.257,0.018,0.327,0,1.134,0.019,0.347,0,1.2,0.012
2018-01-10 14:45,91746,14.32,10.11,0.435,0,0.683,0.025,0.456,0,0.596,0.035,0.461,0,0.634,0.016,0.424,0,0.809,0.026,0.437,0,0.712,0.023,0.414,0,0.812,0.017,0.295,0,1.262,0.021,0.327,0,1.141,0.028,0.347,0,1.197,0.023
2018-01-10 15:00,91747,14.31,10.09,0.435,0,0.672,0.022,0.456,0,0.599,0.026,0.461,0,0.64,0.024,0.424,0,0.816,0.026,0.437,0,0.718,0.018,0.414,0,0.817,0.015,0.295,0,1.258,0.028,0.327,0,1.138,0.027,0.347,0,1.189,0.019
2018-01-10 15:15,91748,14.33,10.14,0.435,0,0.67,0.022,0.456,0,0.606,0.019,0.461,0,0.639,0.02,0.424,0,0.816,0.03,0.437,0,0.723,0.023,0.414,0,0.824,0.014,0.295,0,1.254,0.021,0.327,0,1.135,0.038,0.347,0,1.192,0.022
2018-01-10 15:30,91749,14.32,10.01,0.435,0,0.673,0.024,0.456,0,0.6,0.013,0.461,0,0.64,0.021,0.424,0,0.809,0.027,0.437,0,0.716,0.017,0.414,0,0.818,0.026,0.295,0,1.259,0.012,0.327,0,1.144,0.027,0.347,0,1.199,0.019
2018-01-10 15:45,91750,14.32,9.85,0.435,0,0.666,0.018,0.456,0,0.599,0.022,0.461,0,0.632,0.016,0.424,0,0.816,0.018,0.437,0,0.714,0.023,0.414,0,0.817,0.019,0.295,0,1.266,0.022,0.327,0,1.131,0.025,0.347,0,1.199,0.024
2018-01-10 16:00,91751,14.29,8.9,0.435,0,0.678,0.024,0.456,0,0.603,0.025,0.461,0,0.631,0.026,0.424,0,0.816,0.031,0.437,0,0.725,0.017,0.414,0,0.821,0.015,0.295,0,1.262,0.015,0.327,0,1.141,0.012,0.347,0,1.191,0.026
2018-01-10 16:15,91752,13.67,7.358,0.435,0,0.668,0.025,0.456,0,0.596,0.025,0.461,0,0.624,0.023,0.424,0,0.812,0.026,0.437,0,0.715,0.02,0.415,0,0.808,0.019,0.295,0,1.261,0.017,0.327,0,1.144,0.026,0.347,0,1.197,0.021
2018-01-10 16:30,91753,13.42,5.83,0.435,0,0.674,0.022,0.456,0,0.599,0.018,0.461,0,0.629,0.012,0.424,0,0.798,0.016,0.437,0,0.716,0.016,0.415,0,0.825,0.022,0.295,0,1.259,0.021,0.327,0,1.136,0.026,0.347,0,1.189,0.016
2018-01-10 16:45,91754,13.31,4.413,0.436,0,0.669,0.029,0.456,0,0.595,0.029,0.461,0,0.625,0.014,0.424,0,0.813,0.027,0.437,0,0.722,0.022,0.415,0,0.818,0.016,0.295,0,1.251,0.02,0.327,0,1.132,0.025,0.347,0,1.201,0.02
2018-01-10 17:00,91755,13.21,3.054,0.436,0,0.665,0.018,0.456,0,0.592,0.02,0.461,0,0.622,0.022,0.424,0,0.81,0.015,0.437,0,0.715,0.015,0.415,0,0.827,0.012,0.295,0,1.253,0.023,0.327,0,1.132,0.02,0.347,0,1.201,0.03
2018-01-10 17:15,91756,13.11,1.888,0.436,0,0.678,0.019,0.456,0,0.591,0.016,0.461,0,0.628,0.019,0.424,0,0.808,0.015,0.438,0,0.72,0.019,0.415,0,0.816,0.016,0.295,0,1.261,0.023,0.327,0,1.153,0.019,0.347,0,1.194,0.024
2018-01-10 17:30,91757,13.08,0.95,0.436,0,0.665,0.015,0.456,0,0.588,0.019,0.461,0,0.626,0.011,0.424,0,0.815,0.024,0.438,0,0.715,0.017,0.415,0,0.81,0.025,0.295,0,1.261,0.023,0.327,0,1.137,0.025,0.347,0,1.197,0.018
2018-01-10 17:45,91758,13.1,0.19,0.436,0,0.661,0.026,0.456,0,0.597,0.016,0.461,0,0.622,0.02,0.424,0,0.807,0.022,0.438,0,0.712,0.026,0.415,0,0.821,0.016,0.295,0,1.255,0.026,0.327,0,1.134,0.022,0.347,0,1.19,0.019
2018-01-10 18:00,91759,13.1,-0.467,0.436,0,0.673,0.022,0.456,0,0.604,0.024,0.461,0,0.618,0.021,0.424,0,0.819,0.019,0.438,0,0.711,0.027,0.415,0,0.814,0.016,0.295,0,1.253,0.022,0.328,0,1.136,0.023,0.347,0,1.196,0.02
2018-01-10 18:15,91760,13.04,-0.97,0.436,0,0.676,0.016,0.456,0,0.588,0.016,0.461,0,0.627,0.015,0.424,0,0.81,0.023,0.438,0,0.718,0.023,0.415,0,0.824,0.013,0.295,0,1.256,0.017,0.328,0,1.128,0.022,0.347,0,1.196,0.03
2018-01-10 18:30,91761,13.02,-1.365,0.436,0,0.673,0.03,0.456,0,0.586,0.022,0.461,0,0.617,0.014,0.424,0,0.797,0.033,0.438,0,0.715,0.015,0.415,0,0.826,0.014,0.295,0,1.259,0.023,0.328,0,1.143,0.022,0.347,0,1.188,0.02
2018-01-10 18:45,91762,13.04,-1.76,0.436,0,0.672,0.023,0.456,0,0.598,0.019,0.461,0,0.63,0.022,0.424,0,0.814,0.023,0.438,0,0.71,0.017,0.415,0,0.813,0.021,0.295,0,1.262,0.025,0.328,0,1.136,0.018,0.347,0,1.203,0.021
2018-01-10 19:00,91763,13.04,-2.119,0.436,0,0.67,0.037,0.456,0,0.594,0.016,0.461,0,0.622,0.018,0.424,0,0.819,0.026,0.438,0,0.713,0.02,0.415,0,0.816,0.024,0.295,0,1.269,0.014,0.328,0,1.137,0.03,0.347,0,1.199,0.02
2018-01-10 19:15,91764,12.96,-2.38,0.436,0,0.666,0.014,0.456,0,0.596,0.021,0.461,0,0.626,0.014,0.424,0,0.804,0.026,0.438,0,0.709,0.022,0.415,0,0.816,0.015,0.296,0,1.263,0.023,0.328,0,1.149,0.019,0.347,0,1.2,0.02
2018-01-10 19:30,91765,12.96,-2.541,0.436,0,0.665,0.02,0.456,0,0.596,0.017,0.461,0,0.624,0.02,0.424,0,0.808,0.014,0.438,0,0.71,0.021,0.415,0,0.811,0.024,0.296,0,1.25,0.017,0.328,0,1.15,0.028,0.347,0,1.195,0.019
2018-01-10 19:45,91766,13,-2.658,0.436,0,0.66,0.033,0.456,0,0.594,0.016,0.461,0,0.616,0.019,0.424,0,0.807,0.029,0.438,0,0.707,0.025,0.415,0,0.808,0.025,0.296,0,1.261,0.014,0.328,0,1.141,0.024,0.347,0,1.193,0.023
2018-01-10 20:00,91767,13.01,-2.807,0.436,0,0.67,0.017,0.456,0,0.585,0.023,0.461,0,0.617,0.021,0.424,0,0.811,0.021,0.438,0,0.719,0.019,0.415,0,0.815,0.017,0.296,0,1.268,0.016,0.328,0,1.139,0.019,0.347,0,1.197,0.025
2018-01-10 20:15,91768,12.96,-2.895,0.436,0,0.68,0.031,0.456,0,0.588,0.014,0.461,0,0.612,0.014,0.424,0,0.813,0.03,0.438,0,0.723,0.015,0.415,0,0.812,0.013,0.296,0,1.265,0.024,0.328,0,1.146,0.024,0.347,0,1.192,0.028
2018-01-10 20:30,91769,12.94,-2.922,0.436,0,0.67,0.018,0.456,0,0.588,0.016,0.461,0,0.621,0.021,0.424,0,0.81,0.026,0.438,0,0.717,0.013,0.415,0,0.815,0.016,0.296,0,1.265,0.025,0.328,0,1.137,0.033,0.347,0,1.199,0.028
2018-01-10 20:45,91770,12.98,-2.916,0.436,0,0.678,0.025,0.456,0,0.588,0.019,0.461,0,0.619,0.012,0.424,0,0.815,0.024,0.438,0,0.713,0.017,0.415,0,0.82,0.026,0.296,0,1.254,0.028,0.328,0,1.138,0.032,0.347,0,1.193,0.022
2018-01-10 21:00,91771,12.98,-2.913,0.436,0,0.672,0.019,0.456,0,0.588,0.013,0.461,0,0.616,0.021,0.424,0,0.799,0.031,0.438,0,0.716,0.019,0.415,0,0.809,0.023,0.296,0,1.257,0.02,0.328,0,1.137,0.02,0.347,0,1.205,0.021
2018-01-10 21:15,91772,12.93,-2.869,0.436,0,0.662,0.022,0.456,0,0.586,0.017,0.461,0,0.62,0.014,0.424,0,0.81,0.022,0.438,0,0.711,0.027,0.415,0,0.815,0.021,0.296,0,1.266,0.019,0.328,0,1.144,0.031,0.347,0,1.197,0.02
2018-01-10 21:30,91773,12.92,-2.786,0.436,0,0.674,0.018,0.456,0,0.589,0.019,0.461,0,0.621,0.018,0.424,0,0.812,0.023,0.438,0,0.714,0.014,0.415,0,0.815,0.01,0.296,0,1.259,0.027,0.328,0,1.141,0.018,0.347,0,1.197,0.012
2018-01-10 21:45,91774,12.96,-2.762,0.435,0,0.664,0.025,0.456,0,0.583,0.014,0.461,0,0.628,0.017,0.424,0,0.811,0.021,0.438,0,0.71,0.022,0.415,0,0.824,0.02,0.296,0,1.263,0.028,0.328,0,1.145,0.022,0.347,0,1.199,0.017
2018-01-10 22:00,91775,12.96,-2.783,0.435,0,0.661,0.02,0.456,0,0.59,0.019,0.461,0,0.62,0.018,0.424,0,0.802,0.012,0.438,0,0.715,0.014,0.415,0,0.822,0.02,0.296,0,1.255,0.027,0.328,0,1.14,0.019,0.347,0,1.188,0.028
2018-01-10 22:15,91776,12.91,-2.786,0.435,0,0.673,0.017,0.456,0,0.591,0.015,0.461,0,0.615,0.018,0.424,0,0.808,0.029,0.438,0,0.707,0.021,0.415,0,0.81,0.016,0.296,0,1.262,0.021,0.328,0,1.142,0.023,0.347,0,1.203,0.02
2018-01-10 22:30,91777,12.91,-2.736,0.435,0,0.677,0.021,0.456,0,0.597,0.019,0.461,0,0.623,0.013,0.424,0,0.799,0.022,0.438,0,0.709,0.023,0.415,0,0.819,0.019,0.296,0,1.255,0.021,0.328,0,1.141,0.033,0.347,0,1.209,0.018
2018-01-10 22:45,91778,12.94,-2.688,0.435,0,0.675,0.02,0.456,0,0.588,0.02,0.461,0,0.622,0.015,0.424,0,0.817,0.024,0.438,0,0.712,0.025,0.415,0,0.816,0.02,0.296,0,1.274,0.021,0.328,0,1.133,0.018,0.347,0,1.198,0.025
2018-01-10 23:00,91779,12.95,-2.717,0.435,0,0.675,0.014,0.456,0,0.585,0.015,0.461,0,0.617,0.023,0.424,0,0.808,0.02,0.438,0,0.712,0.015,0.415,0,0.802,0.019,0.296,0,1.269,0.023,0.328,0,1.131,0.023,0.347,0,1.196,0.018
2018-01-10 23:15,91780,12.9,-2.745,0.435,0,0.658,0.023,0.456,0,0.587,0.016,0.461,0,0.624,0.019,0.424,0,0.808,0.021,0.438,0,0.712,0.017,0.415,0,0.811,0.021,0.297,0,1.272,0.019,0.328,0,1.154,0.024,0.347,0,1.195,0.018
2018-01-10 23:30,91781,12.89,-2.756,0.435,0,0.674,0.022,0.456,0,0.594,0.017,0.461,0,0.616,0.02,0.424,0,0.795,0.025,0.438,0,0.709,0.017,0.415,0,0.812,0.023,0.297,0,1.259,0.016,0.328,0,1.134,0.029,0.347,0,1.19,0.018
2018-01-10 23:45,91782,12.93,-2.813,0.435,0,0.665,0.021,0.456,0,0.587,0.023,0.461,0,0.625,0.015,0.424,0,0.816,0.031,0.438,0,0.709,0.015,0.415,0,0.812,0.015,0.297,0,1.267,0.021,0.328,0,1.138,0.019,0.347,0,1.187,0.018
2018-01-11 00:00,91783,12.93,-3,0.435,0,0.673,0.029,0.456,0,0.59,0.019,0.461,0,0.622,0.019,0.424,0,0.793,0.032,0.438,0,0.719,0.019,0.415,0,0.818,0.028,0.297,0,1.262,0.016,0.328,0,1.136,0.035,0.347,0,1.203,0.02
2018-01-11 00:15,91784,12.88,-3.155,0.435,0,0.672,0.026,0.456,0,0.59,0.025,0.461,0,0.622,0.016,0.424,0,0.814,0.024,0.438,0,0.715,0.025,0.415,0,0.808,0.021,0.297,0,1.254,0.022,0.328,0,1.143,0.029,0.347,0,1.199,0.027
2018-01-11 00:30,91785,12.88,-3.243,0.435,0,0.667,0.022,0.456,0,0.596,0.025,0.461,0,0.619,0.021,0.424,0,0.807,0.024,0.438,0,0.716,0.017,0.415,0,0.809,0.012,0.297,0,1.256,0.026,0.328,0,1.132,0.03,0.347,0,1.193,0.025
2018-01-11 00:45,91786,12.91,-3.367,0.435,0,0.67,0.02,0.456,0,0.598,0.016,0.461,0,0.621,0.014,0.424,0,0.81,0.014,0.438,0,0.71,0.015,0.415,0,0.812,0.023,0.297,0,1.269,0.02,0.328,0,1.151,0.03,0.347,0,1.197,0.024
2018-01-11 01:00,91787,12.92,-3.584,0.435,0,0.674,0.022,0.456,0,0.587,0.016,0.461,0,0.628,0.015,0.424,0,0.81,0.024,0.438,0,0.714,0.018,0.415,0,0.814,0.013,0.297,0,1.258,0.022,0.328,0,1.15,0.023,0.347,0,1.196,0.025
2018-01-11 01:15,91788,12.86,-3.785,0.435,0,0.663,0.021,0.456,0,0.583,0.017,0.461,0,0.622,0.022,0.424,0,0.801,0.025,0.438,0,0.713,0.02,0.415,0,0.816,0.019,0.297,0,1.259,0.017,0.328,0,1.138,0.024,0.347,0,1.197,0.018
2018-01-11 01:30,91789,12.85,-3.912,0.435,0,0.676,0.016,0.456,0,0.581,0.016,0.461,0,0.623,0.023,0.424,0,0.806,0.019,0.438,0,0.722,0.027,0.415,0,0.813,0.026,0.297,0,1.266,0.029,0.328,0,1.142,0.022,0.347,0,1.194,0.019
2018-01-11 01:45,91790,12.89,-4.01,0.435,0,0.667,0.021,0.456,0,0.591,0.014,0.461,0,0.626,0.02,0.424,0,0.803,0.02,0.438,0,0.707,0.014,0.415,0,0.814,0.018,0.297,0,1.272,0.019,0.328,0,1.132,0.027,0.347,0,1.196,0.025
2018-01-11 02:00,91791,12.9,-4.107,0.435,0,0.665,0.022,0.456,0,0.593,0.019,0.461,0,0.625,0.02,0.424,0,0.809,0.026,0.438,0,0.711,0.017,0.415,0,0.814,0.02,0.297,0,1.259,0.026,0.328,0,1.14,0.022,0.347,0,1.196,0.024
2018-01-11 02:15,91792,12.85,-4.124,0.435,0,0.669,0.015,0.456,0,0.594,0.027,0.461,0,0.617,0.012,0.424,0,0.803,0.02,0.438,0,0.719,0.019,0.415,0,0.811,0.015,0.297,0,1.268,0.019,0.328,0,1.143,0.034,0.347,0,1.187,0.02
2018-01-11 02:30,91793,12.84,-4.056,0.435,0,0.663,0.017,0.456,0,0.59,0.013,0.461,0,0.625,0.015,0.424,0,0.812,0.016,0.438,0,0.705,0.018,0.414,0,0.816,0.025,0.297,0,1.266,0.016,0.328,0,1.14,0.032,0.347,0,1.203,0.03
2018-01-11 02:45,91794,12.88,-4.004,0.435,0,0.666,0.013,0.456,0,0.588,0.019,0.461,0,0.619,0.019,0.424,0,0.802,0.015,0.438,0,0.712,0.012,0.414,0,0.816,0.026,0.297,0,1.267,0.022,0.328,0,1.138,0.016,0.347,0,1.207,0.031
2018-01-11 03:00,91795,12.89,-4.042,0.435,0,0.663,0.027,0.456,0,0.587,0.014,0.461,0,0.624,0.016,0.424,0,0.813,0.029,0.438,0,0.711,0.02,0.414,0,0.822,0.018,0.297,0,1.27,0.029,0.328,0,1.138,0.027,0.347,0,1.197,0.026
2018-01-11 03:15,91796,12.83,-4.101,0.435,0,0.668,0.032,0.456,0,0.592,0.021,0.461,0,0.625,0.015,0.424,0,0.801,0.024,0.438,0,0.717,0.012,0.414,0,0.813,0.018,0.297,0,1.258,0.024,0.328,0,1.144,0.033,0.347,0,1.196,0.03
2018-01-11 03:30,91797,12.83,-4.129,0.435,0,0.667,0.024,0.456,0,0.588,0.02,0.461,0,0.627,0.021,0.424,0,0.813,0.025,0.438,0,0.71,0.017,0.414,0,0.812,0.019,0.297,0,1.255,0.022,0.328,0,1.13,0.027,0.347,0,1.196,0.018
2018-01-11 03:45,91798,12.87,-4.117,0.435,0,0.666,0.03,0.456,0,0.594,0.021,0.461,0,0.618,0.02,0.424,0,0.808,0.027,0.438,0,0.704,0.016,0.414,0,0.811,0.02,0.297,0,1.265,0.03,0.328,0,1.145,0.015,0.347,0,1.186,0.025
2018-01-11 04:00,91799,12.87,-4.107,0.435,0,0.657,0.033,0.456,0,0.59,0.016,0.461,0,0.623,0.014,0.424,0,0.806,0.025,0.438,0,0.722,0.016,0.414,0,0.815,0.016,0.297,0,1.264,0.023,0.328,0,1.14,0.025,0.347,0,1.188,0.018
2018-01-11 04:15,91800,12.82,-4.15,0.435,0,0.662,0.022,0.456,0,0.586,0.023,0.461,0,0.625,0.019,0.424,0,0.815,0.024,0.438,0,0.709,0.015,0.414,0,0.824,0.026,0.297,0,1.266,0.014,0.328,0,1.149,0.02,0.347,0,1.195,0.018
2018-01-11 04:30,91801,12.82,-4.199,0.435,0,0.669,0.016,0.456,0,0.592,0.016,0.461,0,0.624,0.021,0.424,0,0.797,0.028,0.438,0,0.711,0.017,0.414,0,0.818,0.022,0.297,0,1.272,0.023,0.328,0,1.131,0.025,0.347,0,1.192,0.019
2018-01-11 04:45,91802,12.85,-4.278,0.435,0,0.667,0.018,0.456,0,0.59,0.016,0.461,0,0.624,0.013,0.424,0,0.809,0.024,0.438,0,0.712,0.016,0.414,0,0.813,0.023,0.297,0,1.263,0.017,0.328,0,1.138,0.034,0.347,0,1.199,0.016
2018-01-11 05:00,91803,12.86,-4.39,0.435,0,0.672,0.023,0.456,0,0.596,0.014,0.461,0,0.621,0.025,0.424,0,0.82,0.015,0.438,0,0.712,0.03,0.414,0,0.821,0.017,0.297,0,1.264,0.02,0.328,0,1.149,0.028,0.347,0,1.204,0.016
2018-01-11 05:15,91804,12.81,-4.44,0.435,0,0.672,0.023,0.456,0,0.59,0.029,0.461,0,0.629,0.023,0.424,0,0.812,0.027,0.438,0,0.712,0.02,0.414,0,0.804,0.027,0.297,0,1.261,0.017,0.328,0,1.152,0.027,0.347,0,1.19,0.023
2018-01-11 05:30,91805,12.8,-4.386,0.435,0,0.665,0.021,0.456,0,0.587,0.017,0.461,0,0.626,0.019,0.424,0,0.811,0.023,0.438,0,0.71,0.017,0.414,0,0.816,0.014,0.297,0,1.269,0.019,0.328,0,1.141,0.018,0.347,0,1.193,0.033
2018-01-11 05:45,91806,12.84,-4.299,0.435,0,0.661,0.021,0.456,0,0.585,0.018,0.461,0,0.626,0.019,0.424,0,0.81,0.023,0.438,0,0.709,0.015,0.414,0,0.812,0.019,0.297,0,1.27,0.031,0.328,0,1.144,0.019,0.347,0,1.197,0.027
2018-01-11 06:00,91807,12.85,-4.31,0.435,0,0.662,0.02,0.456,0,0.585,0.024,0.461,0,0.63,0.017,0.424,0,0.81,0.015,0.438,0,0.709,0.021,0.414,0,0.815,0.021,0.297,0,1.268,0.02,0.328,0,1.144,0.02,0.347,0,1.196,0.023
2018-01-11 06:15,91808,12.8,-4.286,0.435,0,0.66,0.02,0.456,0,0.587,0.017,0.461,0,0.626,0.018,0.424,0,0.811,0.027,0.438,0,0.714,0.023,0.414,0,0.815,0.025,0.297,0,1.262,0.025,0.328,0,1.137,0.021,0.347,0,1.191,0.023
2018-01-11 06:30,91809,12.79,-4.156,0.435,0,0.672,0.014,0.456,0,0.6,0.018,0.461,0,0.629,0.014,0.424,0,0.816,0.014,0.438,0,0.711,0.018,0.414,0,0.822,0.021,0.297,0,1.269,0.02,0.328,0,1.145,0.018,0.347,0,1.193,0.023
2018-01-11 06:45,91810,12.83,-4.019,0.435,0,0.674,0.019,0.456,0,0.59,0.013,0.461,0,0.628,0.016,0.424,0,0.814,0.027,0.438,0,0.711,0.017,0.414,0,0.816,0.02,0.297,0,1.266,0.019,0.328,0,1.136,0.029,0.347,0,1.187,0.025
2018-01-11 07:00,91811,12.83,-3.944,0.435,0,0.671,0.023,0.456,0,0.59,0.022,0.461,0,0.626,0.021,0.424,0,0.819,0.028,0.438,0,0.711,0.018,0.414,0,0.821,0.029,0.297,0,1.269,0.013,0.328,0,1.138,0.015,0.347,0,1.189,0.022
2018-01-11 07:15,91812,12.79,-3.89,0.435,0,0.663,0.018,0.456,0,0.594,0.014,0.461,0,0.622,0.015,0.424,0,0.804,0.025,0.438,0,0.705,0.02,0.414,0,0.811,0.026,0.297,0,1.271,0.018,0.328,0,1.149,0.025,0.347,0,1.187,0.027
2018-01-11 07:30,91813,12.78,-3.826,0.435,0,0.67,0.023,0.456,0,0.601,0.02,0.461,0,0.626,0.021,0.424,0,0.815,0.018,0.438,0,0.715,0.014,0.414,0,0.818,0.018,0.297,0,1.274,0.028,0.328,0,1.144,0.025,0.347,0,1.194,0.014
2018-01-11 07:45,91814,12.81,-3.844,0.435,0,0.676,0.022,0.456,0,0.591,0.022,0.461,0,0.622,0.015,0.424,0,0.812,0.022,0.438,0,0.713,0.022,0.414,0,0.819,0.018,0.297,0,1.272,0.022,0.328,0,1.147,0.02,0.347,0,1.191,0.021
2018-01-11 08:00,91815,12.82,-3.969,0.435,0,0.679,0.026,0.456,0,0.586,0.018,0.461,0,0.623,0.018,0.424,0,0.808,0.023,0.438,0,0.71,0.023,0.414,0,0.81,0.017,0.297,0,1.264,0.02,0.328,0,1.142,0.015,0.347,0,1.189,0.019
2018-01-11 08:15,91816,12.79,-4.078,0.435,0,0.663,0.023,0.456,0,0.584,0.023,0.461,0,0.625,0.025,0.424,0,0.821,0.018,0.438,0,0.709,0.015,0.414,0,0.821,0.022,0.297,0,1.26,0.016,0.328,0,1.143,0.025,0.347,0,1.193,0.024
2018-01-11 08:30,91817,12.83,-4.08,0.435,0,0.669,0.023,0.456,0,0.583,0.018,0.461,0,0.628,0.018,0.424,0,0.814,0.027,0.438,0,0.708,0.017,0.414,0,0.817,0.021,0.297,0,1.262,0.018,0.328,0,1.148,0.026,0.347,0,1.196,0.026
2018-01-11 08:45,91818,12.98,-3.996,0.435,0,0.667,0.018,0.456,0,0.581,0.019,0.461,0,0.619,0.02,0.424,0,0.806,0.021,0.438,0,0.711,0.026,0.414,0,0.822,0.013,0.297,0,1.259,0.024,0.328,0,1.146,0.018,0.347,0,1.2,0.021
2018-01-11 09:00,91819,13.15,-3.926,0.435,0,0.671,0.029,0.456,0,0.586,0.014,0.461,0,0.625,0.015,0.424,0,0.808,0.025,0.438,0,0.705,0.017,0.414,0,0.812,0.016,0.297,0,1.264,0.016,0.328,0,1.146,0.02,0.347,0,1.197,0.023
2018-01-11 09:15,91820,13.41,-3.778,0.435,0,0.676,0.029,0.456,0,0.584,0.022,0.461,0,0.63,0.016,0.424,0,0.805,0.018,0.438,0,0.71,0.023,0.414,0,0.815,0.017,0.297,0,1.274,0.022,0.328,0,1.139,0.035,0.347,0,1.192,0.023
2018-01-11 09:30,91821,13.84,-3.435,0.435,0,0.663,0.022,0.456,0,0.589,0.022,0.461,0,0.635,0.021,0.424,0,0.807,0.021,0.438,0,0.712,0.014,0.414,0,0.812,0.017,0.297,0,1.269,0.021,0.328,0,1.15,0.024,0.347,0,1.2,0.02
2018-01-11 09:45,91822,14.67,-3.012,0.435,0,0.674,0.024,0.456,0,0.59,0.022,0.461,0,0.63,0.019,0.424,0,0.817,0.029,0.438,0,0.707,0.036,0.414,0,0.818,0.018,0.297,0,1.27,0.026,0.328,0,1.15,0.021,0.347,0,1.199,0.022
2018-01-11 10:00,91823,15.26,-2.55,0.435,0,0.67,0.024,0.456,0,0.599,0.02,0.461,0,0.639,0.014,0.424,0,0.812,0.022,0.438,0,0.708,0.016,0.414,0,0.812,0.016,0.297,0,1.265,0.023,0.328,0,1.138,0.018,0.347,0,1.191,0.019
2018-01-11 10:15,91824,15.24,-1.969,0.435,0,0.665,0.034,0.456,0,0.587,0.021,0.461,0,0.639,0.019,0.424,0,0.818,0.035,0.438,0,0.708,0.024,0.414,0,0.817,0.02,0.297,0,1.271,0.02,0.328,0,1.152,0.018,0.347,0,1.193,0.018
2018-01-11 10:30,91825,15.19,-1.277,0.435,0,0.681,0.024,0.456,0,0.591,0.013,0.461,0,0.631,0.021,0.424,0,0.812,0.022,0.438,0,0.716,0.02,0.414,0,0.819,0.017,0.297,0,1.261,0.023,0.328,0,1.143,0.031,0.347,0,1.189,0.025
2018-01-11 10:45,91826,15.19,-0.159,0.435,0,0.673,0.022,0.456,0,0.585,0.023,0.461,0,0.626,0.006,0.424,0,0.815,0.015,0.438,0,0.714,0.016,0.414,0,0.821,0.024,0.297,0,1.267,0.028,0.328,0,1.141,0.021,0.347,0,1.208,0.021
