TOA5,HiResAlp_I3 IP,CR1000,E7549,CR1000.Std.27,CPU:I3_160923 - 9xSWC - modem .CR1,21874,MeteoVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_A_Avg,SWC_02_A_Std,ST_02_A_Avg,ST_02_A_Std,SWC_02_B_Avg,SWC_02_B_Std,ST_02_B_Avg,ST_02_B_Std,SWC_02_C_Avg,SWC_02_C_Std,ST_02_C_Avg,ST_02_C_Std,SWC_05_A_Avg,SWC_05_A_Std,ST_05_A_Avg,ST_05_A_Std,SWC_05_B_Avg,SWC_05_B_Std,ST_05_B_Avg,ST_05_B_Std,SWC_05_C_Avg,SWC_05_C_Std,ST_05_C_Avg,ST_05_C_Std,SWC_20_A_Avg,SWC_20_A_Std,ST_20_A_Avg,ST_20_A_Std,SWC_20_B_Avg,SWC_20_B_Std,ST_20_B_Avg,ST_20_B_Std,SWC_20_C_Avg,SWC_20_C_Std,ST_20_C_Avg,ST_20_C_Std
2016-12-05 03:00,53443,12.85,-3.551,0.242,0.001,0.339,0.019,0.342,0,0.649,0.034,0.309,0,0.6,0.018,0.345,0,1.066,0.016,0.35,0,1.184,0.02,0.35,0,1.363,0.019,0.228,0,2.469,0.022,0.271,0,2.54,0.015,0.308,0,2.482,0.022
2016-12-05 03:15,53444,12.8,-3.614,0.239,0.001,0.307,0.025,0.341,0,0.636,0.03,0.308,0,0.59,0.013,0.344,0,1.054,0.025,0.35,0,1.156,0.02,0.35,0,1.356,0.02,0.228,0,2.471,0.015,0.271,0,2.529,0.018,0.308,0,2.483,0.021
2016-12-05 03:30,53445,12.79,-3.626,0.236,0.001,0.282,0.028,0.34,0,0.627,0.033,0.308,0,0.575,0.02,0.344,0,1.039,0.021,0.35,0,1.159,0.028,0.35,0,1.337,0.026,0.228,0,2.462,0.028,0.27,0,2.522,0.022,0.308,0,2.477,0.02
2016-12-05 03:45,53446,12.83,-3.647,0.233,0.001,0.251,0.025,0.34,0,0.6,0.038,0.307,0,0.571,0.022,0.344,0,1.034,0.024,0.349,0,1.134,0.015,0.35,0,1.343,0.021,0.228,0,2.463,0.032,0.27,0,2.52,0.019,0.308,0,2.471,0.037
2016-12-05 04:00,53447,12.84,-3.734,0.23,0.001,0.224,0.019,0.339,0,0.595,0.036,0.307,0,0.553,0.015,0.344,0,1.019,0.02,0.349,0,1.124,0.031,0.35,0,1.321,0.021,0.228,0,2.453,0.025,0.27,0,2.498,0.022,0.308,0,2.457,0.023
2016-12-05 04:15,53448,12.78,-3.774,0.227,0.001,0.2,0.026,0.338,0,0.578,0.02,0.306,0,0.547,0.019,0.343,0,1.014,0.028,0.349,0,1.121,0.03,0.349,0,1.313,0.022,0.228,0,2.445,0.022,0.271,0,2.514,0.021,0.308,0,2.459,0.024
2016-12-05 04:30,53449,12.77,-3.792,0.224,0.001,0.174,0.02,0.337,0,0.559,0.025,0.305,0,0.536,0.015,0.343,0,1.005,0.03,0.348,0,1.101,0.016,0.349,0,1.31,0.019,0.228,0,2.446,0.015,0.27,0,2.495,0.012,0.308,0,2.445,0.024
2016-12-05 04:45,53450,12.81,-3.829,0.221,0.001,0.15,0.028,0.337,0,0.541,0.017,0.305,0,0.518,0.015,0.343,0,1,0.026,0.348,0,1.101,0.015,0.349,0,1.291,0.024,0.228,0,2.445,0.02,0.27,0,2.484,0.024,0.308,0,2.439,0.023
2016-12-05 05:00,53451,12.82,-3.917,0.22,0.001,0.13,0.011,0.336,0,0.532,0.026,0.304,0,0.512,0.014,0.343,0,0.98,0.015,0.348,0,1.1,0.025,0.35,0,1.281,0.016,0.228,0,2.432,0.016,0.27,0,2.481,0.016,0.308,0,2.436,0.015
2016-12-05 05:15,53452,12.78,-3.976,0.216,0.001,0.101,0.03,0.335,0,0.509,0.022,0.304,0,0.494,0.013,0.343,0,0.988,0.015,0.348,0,1.074,0.02,0.35,0,1.272,0.017,0.228,0,2.432,0.019,0.27,0,2.484,0.03,0.308,0,2.427,0.032
2016-12-05 05:30,53453,12.77,-3.992,0.213,0.001,0.085,0.017,0.334,0,0.482,0.029,0.303,0,0.484,0.016,0.342,0,0.971,0.023,0.348,0,1.067,0.027,0.349,0,1.258,0.024,0.228,0,2.44,0.023,0.27,0,2.472,0.032,0.308,0,2.418,0.032
2016-12-05 05:45,53454,12.81,-4.017,0.21,0.001,0.055,0.019,0.333,0,0.465,0.038,0.303,0,0.474,0.022,0.342,0,0.97,0.023,0.347,0,1.053,0.017,0.349,0,1.243,0.017,0.228,0,2.428,0.027,0.27,0,2.473,0.018,0.308,0,2.422,0.03
2016-12-05 06:00,53455,12.82,-4.098,0.207,0.001,0.033,0.025,0.333,0,0.45,0.02,0.302,0,0.452,0.015,0.342,0,0.946,0.031,0.347,0,1.058,0.026,0.349,0,1.231,0.025,0.228,0,2.413,0.024,0.27,0,2.465,0.026,0.308,0,2.411,0.016
2016-12-05 06:15,53456,12.77,-4.173,0.204,0.001,0.015,0.028,0.332,0,0.441,0.03,0.301,0,0.445,0.018,0.341,0,0.947,0.025,0.347,0,1.041,0.014,0.348,0,1.224,0.011,0.228,0,2.429,0.022,0.27,0,2.454,0.02,0.308,0,2.412,0.019
2016-12-05 06:30,53457,12.77,-4.133,0.201,0.001,-0.012,0.022,0.331,0,0.408,0.03,0.301,0,0.427,0.012,0.341,0,0.926,0.027,0.347,0,1.017,0.031,0.348,0,1.213,0.028,0.228,0,2.423,0.014,0.27,0,2.445,0.022,0.308,0,2.388,0.022
2016-12-05 06:45,53458,12.8,-4.098,0.198,0.001,-0.035,0.027,0.33,0,0.382,0.022,0.3,0,0.407,0.024,0.341,0,0.92,0.023,0.347,0,1.022,0.023,0.348,0,1.2,0.016,0.228,0,2.413,0.024,0.27,0,2.434,0.019,0.308,0,2.382,0.034
2016-12-05 07:00,53459,12.81,-4.186,0.195,0.001,-0.049,0.021,0.329,0,0.371,0.024,0.299,0,0.391,0.012,0.341,0,0.909,0.017,0.347,0,1.011,0.019,0.348,0,1.192,0.02,0.228,0,2.41,0.018,0.27,0,2.433,0.026,0.308,0,2.377,0.026
2016-12-05 07:15,53460,12.77,-4.251,0.192,0.001,-0.063,0.031,0.328,0,0.349,0.016,0.299,0,0.372,0.021,0.34,0,0.916,0.023,0.346,0,0.995,0.021,0.347,0,1.181,0.017,0.228,0,2.399,0.023,0.27,0,2.424,0.026,0.308,0,2.374,0.023
2016-12-05 07:30,53461,12.73,-4.28,0.189,0.001,-0.087,0.017,0.328,0,0.311,0.029,0.298,0,0.36,0.017,0.34,0,0.891,0.033,0.346,0,0.983,0.023,0.347,0,1.169,0.019,0.227,0,2.403,0.033,0.269,0,2.416,0.015,0.308,0,2.363,0.017
2016-12-05 07:45,53462,12.79,-4.295,0.185,0.001,-0.115,0.017,0.326,0,0.299,0.039,0.298,0,0.34,0.019,0.34,0,0.89,0.024,0.346,0,0.986,0.02,0.347,0,1.154,0.03,0.227,0,2.396,0.019,0.269,0,2.414,0.03,0.308,0,2.354,0.02
2016-12-05 08:00,53463,12.82,-4.338,0.182,0.001,-0.125,0.019,0.326,0,0.271,0.032,0.297,0,0.312,0.011,0.34,0,0.887,0.021,0.345,0,0.957,0.019,0.347,0,1.144,0.018,0.227,0,2.393,0.019,0.269,0,2.413,0.029,0.308,0,2.356,0.022
2016-12-05 08:15,53464,12.78,-4.379,0.179,0.001,-0.145,0.02,0.325,0,0.265,0.021,0.296,0,0.29,0.016,0.339,0,0.87,0.021,0.345,0,0.957,0.022,0.347,0,1.131,0.016,0.227,0,2.39,0.021,0.269,0,2.402,0.025,0.308,0,2.342,0.029
2016-12-05 08:30,53465,12.8,-4.352,0.176,0.001,-0.156,0.026,0.324,0,0.231,0.03,0.295,0,0.28,0.024,0.339,0,0.86,0.029,0.345,0,0.957,0.018,0.347,0,1.136,0.032,0.227,0,2.381,0.02,0.269,0,2.396,0.021,0.308,0,2.34,0.016
2016-12-05 08:45,53466,12.88,-4.303,0.173,0.001,-0.176,0.023,0.323,0,0.218,0.029,0.295,0,0.254,0.024,0.338,0,0.845,0.032,0.345,0,0.943,0.014,0.346,0,1.12,0.02,0.227,0,2.38,0.022,0.269,0,2.388,0.023,0.307,0,2.334,0.023
2016-12-05 09:00,53467,14.28,-4.274,0.171,0.001,-0.161,0.022,0.322,0,0.203,0.03,0.294,0,0.236,0.016,0.338,0,0.85,0.018,0.345,0,0.927,0.014,0.346,0,1.109,0.016,0.227,0,2.379,0.019,0.269,0,2.386,0.017,0.307,0,2.335,0.041
2016-12-05 09:15,53468,15.21,-3.576,0.169,0.001,-0.167,0.022,0.321,0,0.197,0.016,0.293,0,0.205,0.016,0.338,0,0.838,0.02,0.344,0,0.922,0.015,0.346,0,1.096,0.027,0.227,0,2.375,0.023,0.269,0,2.378,0.023,0.307,0,2.321,0.033
2016-12-05 09:30,53469,15.11,-2.536,0.167,0.001,-0.148,0.02,0.32,0,0.201,0.023,0.293,0,0.193,0.016,0.338,0,0.825,0.024,0.344,0,0.919,0.02,0.346,0,1.082,0.015,0.227,0,2.364,0.019,0.269,0,2.377,0.024,0.307,0,2.312,0.026
2016-12-05 09:45,53470,15.23,-1.536,0.166,0,-0.132,0.018,0.319,0,0.193,0.018,0.292,0,0.178,0.022,0.337,0,0.819,0.022,0.344,0,0.907,0.013,0.346,0,1.074,0.027,0.227,0,2.36,0.02,0.269,0,2.365,0.024,0.307,0,2.306,0.027
2016-12-05 10:00,53471,15.18,-0.669,0.164,0,-0.115,0.024,0.318,0,0.209,0.015,0.292,0,0.189,0.01,0.337,0,0.814,0.025,0.344,0,0.907,0.022,0.346,0,1.058,0.022,0.227,0,2.356,0.013,0.269,0,2.364,0.017,0.307,0,2.297,0.019
2016-12-05 10:15,53472,15.18,0.334,0.164,0,-0.09,0.029,0.318,0,0.234,0.035,0.291,0,0.193,0.009,0.337,0,0.805,0.026,0.344,0,0.895,0.023,0.345,0,1.067,0.042,0.227,0,2.346,0.021,0.269,0,2.353,0.02,0.307,0,2.277,0.018
2016-12-05 10:30,53473,15.14,2.183,0.164,0,-0.074,0.032,0.317,0,0.245,0.028,0.291,0,0.193,0.021,0.337,0,0.803,0.021,0.344,0,0.878,0.016,0.345,0,1.048,0.02,0.227,0,2.353,0.02,0.269,0,2.352,0.017,0.307,0,2.269,0.017
2016-12-05 10:45,53474,15.08,4.131,0.164,0,-0.038,0.022,0.317,0,0.257,0.036,0.29,0,0.212,0.014,0.336,0,0.797,0.027,0.344,0,0.88,0.022,0.345,0,1.046,0.021,0.227,0,2.345,0.018,0.269,0,2.343,0.022,0.307,0,2.275,0.038
2016-12-05 11:00,53475,14.99,5.82,0.166,0,0.004,0.028,0.317,0,0.29,0.038,0.29,0,0.226,0.012,0.336,0,0.794,0.031,0.343,0,0.878,0.018,0.345,0,1.041,0.026,0.227,0,2.325,0.014,0.269,0,2.344,0.025,0.307,0,2.256,0.028
2016-12-05 11:15,53476,14.51,7.118,0.167,0,0.036,0.03,0.317,0,0.299,0.033,0.29,0,0.236,0.015,0.336,0,0.782,0.021,0.343,0,0.877,0.021,0.345,0,1.042,0.033,0.227,0,2.343,0.024,0.269,0,2.33,0.014,0.307,0,2.256,0.022
2016-12-05 11:30,53477,14.36,8.26,0.169,0.001,0.071,0.022,0.317,0,0.337,0.035,0.29,0,0.258,0.015,0.335,0,0.786,0.016,0.343,0,0.867,0.025,0.344,0,1.021,0.025,0.227,0,2.328,0.014,0.269,0,2.326,0.016,0.307,0,2.256,0.016
2016-12-05 11:45,53478,14.34,9.24,0.171,0.001,0.095,0.022,0.317,0,0.329,0.021,0.29,0,0.271,0.023,0.335,0,0.775,0.017,0.343,0,0.876,0.024,0.344,0,1.031,0.021,0.227,0,2.319,0.015,0.269,0,2.329,0.019,0.307,0,2.246,0.024
2016-12-05 12:00,53479,14.36,9.94,0.173,0.001,0.109,0.024,0.318,0,0.343,0.025,0.29,0,0.268,0.024,0.335,0,0.777,0.023,0.342,0,0.856,0.026,0.344,0,1.013,0.022,0.226,0,2.321,0.015,0.269,0.001,2.328,0.034,0.307,0,2.239,0.034
2016-12-05 12:15,53480,14.29,10.4,0.175,0.001,0.137,0.022,0.318,0,0.349,0.029,0.291,0,0.285,0.017,0.335,0,0.78,0.021,0.342,0,0.867,0.026,0.345,0,1.027,0.028,0.226,0,2.313,0.019,0.268,0,2.314,0.022,0.307,0,2.237,0.028
2016-12-05 12:30,53481,14.32,10.79,0.178,0.001,0.149,0.021,0.319,0,0.353,0.024,0.292,0.001,0.294,0.023,0.335,0,0.778,0.02,0.342,0,0.874,0.024,0.345,0,1.009,0.015,0.226,0,2.314,0.025,0.269,0,2.307,0.023,0.307,0,2.232,0.019
2016-12-05 12:45,53482,14.33,11.06,0.18,0.001,0.16,0.02,0.319,0,0.377,0.034,0.295,0.001,0.306,0.03,0.335,0,0.78,0.017,0.342,0,0.865,0.029,0.344,0,1.03,0.014,0.226,0,2.307,0.02,0.269,0,2.289,0.018,0.307,0,2.218,0.034
2016-12-05 13:00,53483,14.32,11.3,0.183,0.001,0.174,0.017,0.32,0,0.369,0.028,0.3,0.001,0.336,0.021,0.335,0,0.78,0.019,0.342,0,0.862,0.022,0.344,0,1.015,0.02,0.226,0,2.295,0.018,0.268,0,2.291,0.015,0.306,0,2.212,0.029
2016-12-05 13:15,53484,14.29,11.55,0.185,0.001,0.185,0.021,0.321,0,0.388,0.022,0.304,0.001,0.365,0.023,0.335,0,0.771,0.026,0.342,0,0.861,0.021,0.344,0,1.013,0.02,0.226,0,2.303,0.029,0.268,0,2.278,0.022,0.306,0,2.21,0.028
2016-12-05 13:30,53485,14.29,11.83,0.188,0.001,0.201,0.012,0.322,0,0.378,0.026,0.306,0.001,0.422,0.023,0.335,0,0.784,0.02,0.342,0,0.862,0.021,0.344,0,1.02,0.035,0.226,0,2.289,0.026,0.268,0,2.272,0.017,0.306,0,2.215,0.024
2016-12-05 13:45,53486,14.27,11.88,0.191,0.001,0.213,0.018,0.323,0,0.4,0.036,0.308,0.001,0.476,0.027,0.335,0,0.779,0.022,0.342,0,0.87,0.023,0.344,0,1.021,0.026,0.226,0,2.291,0.021,0.268,0,2.267,0.021,0.306,0,2.208,0.021
2016-12-05 14:00,53487,14.29,11.74,0.195,0.001,0.213,0.013,0.325,0.001,0.421,0.025,0.31,0,0.558,0.033,0.335,0,0.777,0.026,0.343,0,0.874,0.024,0.344,0,1.022,0.016,0.226,0,2.278,0.019,0.269,0,2.271,0.027,0.306,0,2.177,0.024
2016-12-05 14:15,53488,14.27,11.78,0.198,0.001,0.224,0.013,0.327,0.001,0.452,0.036,0.311,0,0.659,0.033,0.335,0,0.782,0.016,0.343,0,0.882,0.024,0.344,0,1.014,0.017,0.226,0,2.283,0.019,0.268,0,2.261,0.014,0.306,0,2.179,0.031
2016-12-05 14:30,53489,14.27,11.81,0.202,0.001,0.239,0.029,0.331,0.001,0.496,0.035,0.312,0,0.778,0.04,0.335,0,0.786,0.02,0.343,0,0.877,0.023,0.344,0,1.026,0.016,0.226,0,2.278,0.025,0.268,0,2.267,0.021,0.306,0,2.185,0.027
2016-12-05 14:45,53490,14.28,11.74,0.206,0.001,0.332,0.023,0.335,0.001,0.573,0.036,0.313,0,0.891,0.033,0.335,0,0.78,0.02,0.344,0,0.891,0.022,0.345,0,1.055,0.017,0.226,0,2.272,0.02,0.268,0,2.261,0.023,0.306,0,2.181,0.032
2016-12-05 15:00,53491,14.27,11.59,0.21,0.001,0.298,0.024,0.339,0.001,0.659,0.041,0.314,0,0.987,0.028,0.335,0,0.795,0.019,0.344,0,0.913,0.026,0.345,0,1.076,0.017,0.226,0,2.266,0.022,0.268,0,2.254,0.02,0.306,0,2.191,0.024
2016-12-05 15:15,53492,14.27,11.37,0.213,0.001,0.299,0.022,0.343,0.001,0.81,0.061,0.315,0,1.078,0.03,0.335,0,0.783,0.02,0.345,0,0.941,0.024,0.345,0,1.118,0.016,0.226,0,2.267,0.018,0.268,0,2.245,0.021,0.306,0,2.186,0.027
2016-12-05 15:30,53493,14.14,11.08,0.218,0.001,0.378,0.033,0.345,0.001,1.014,0.08,0.316,0,1.132,0.02,0.335,0,0.798,0.031,0.345,0,0.964,0.018,0.346,0,1.163,0.028,0.226,0,2.259,0.018,0.268,0,2.246,0.035,0.306,0,2.178,0.027
2016-12-05 15:45,53494,13.49,9.75,0.222,0.001,0.389,0.032,0.347,0,1.191,0.047,0.317,0,1.118,0.036,0.335,0,0.795,0.023,0.346,0,0.991,0.028,0.346,0,1.215,0.022,0.226,0,2.265,0.019,0.268,0,2.251,0.025,0.306,0,2.155,0.03
2016-12-05 16:00,53495,13.36,7.561,0.225,0.001,0.333,0.023,0.348,0,1.138,0.036,0.318,0,1.002,0.04,0.335,0,0.8,0.019,0.346,0,1.01,0.025,0.346,0,1.263,0.017,0.226,0,2.256,0.023,0.268,0,2.257,0.027,0.306,0,2.184,0.028
2016-12-05 16:15,53496,13.19,5.541,0.228,0.001,0.313,0.024,0.349,0,1.026,0.036,0.318,0,0.899,0.029,0.335,0,0.812,0.026,0.347,0,1.055,0.026,0.346,0,1.304,0.021,0.226,0,2.257,0.02,0.267,0,2.269,0.023,0.306,0,2.168,0.034
2016-12-05 16:30,53497,13.13,3.947,0.23,0.001,0.32,0.013,0.349,0,0.946,0.039,0.318,0,0.802,0.026,0.335,0,0.798,0.02,0.347,0,1.079,0.027,0.346,0,1.325,0.014,0.226,0,2.245,0.018,0.267,0,2.265,0.016,0.306,0,2.198,0.026
2016-12-05 16:45,53498,13.14,2.701,0.232,0.001,0.319,0.026,0.349,0,0.867,0.042,0.318,0,0.747,0.019,0.335,0,0.818,0.027,0.348,0,1.073,0.023,0.347,0,1.333,0.019,0.226,0,2.25,0.017,0.267,0,2.275,0.018,0.306,0,2.198,0.027
2016-12-05 17:00,53499,13.14,1.675,0.234,0.001,0.33,0.02,0.349,0,0.841,0.024,0.318,0,0.708,0.021,0.335,0,0.809,0.022,0.348,0,1.088,0.024,0.347,0,1.319,0.025,0.226,0,2.246,0.01,0.267,0,2.281,0.019,0.306,0,2.204,0.029
2016-12-05 17:15,53500,13.07,0.859,0.236,0.001,0.331,0.013,0.349,0,0.801,0.023,0.318,0,0.676,0.026,0.336,0,0.815,0.018,0.348,0,1.105,0.021,0.347,0,1.319,0.028,0.226,0,2.24,0.021,0.267,0,2.3,0.027,0.306,0,2.214,0.027
2016-12-05 17:30,53501,13.06,0.313,0.237,0,0.342,0.015,0.349,0,0.778,0.045,0.318,0,0.663,0.015,0.336,0,0.816,0.023,0.348,0,1.099,0.025,0.347,0,1.311,0.016,0.226,0,2.243,0.025,0.267,0,2.299,0.018,0.306,0,2.2,0.031
2016-12-05 17:45,53502,13.08,-0.14,0.239,0,0.337,0.016,0.349,0,0.765,0.028,0.318,0,0.644,0.009,0.336,0,0.826,0.019,0.348,0,1.096,0.02,0.347,0,1.297,0.024,0.226,0,2.23,0.018,0.267,0,2.305,0.024,0.306,0,2.217,0.027
2016-12-05 18:00,53503,13.08,-0.536,0.24,0.001,0.35,0.017,0.349,0,0.752,0.022,0.317,0,0.643,0.025,0.336,0,0.817,0.028,0.349,0,1.106,0.024,0.347,0,1.294,0.015,0.226,0,2.227,0.014,0.267,0,2.308,0.024,0.306,0,2.217,0.037
2016-12-05 18:15,53504,13.02,-0.835,0.243,0.001,0.356,0.015,0.349,0,0.744,0.027,0.317,0,0.637,0.025,0.337,0,0.82,0.028,0.349,0,1.109,0.026,0.347,0,1.275,0.033,0.226,0,2.235,0.016,0.267,0,2.301,0.025,0.306,0,2.213,0.029
2016-12-05 18:30,53505,13,-1.024,0.243,0,0.365,0.017,0.349,0,0.728,0.037,0.317,0,0.622,0.021,0.337,0,0.827,0.032,0.349,0,1.102,0.018,0.347,0,1.268,0.018,0.226,0,2.229,0.018,0.267,0,2.31,0.034,0.306,0,2.222,0.024
2016-12-05 18:45,53506,13.04,-1.199,0.244,0,0.369,0.017,0.348,0,0.725,0.027,0.316,0,0.607,0.017,0.337,0,0.818,0.034,0.349,0,1.09,0.033,0.347,0,1.27,0.022,0.226,0,2.225,0.019,0.267,0,2.321,0.031,0.306,0,2.226,0.027
2016-12-05 19:00,53507,13.05,-1.409,0.245,0,0.37,0.019,0.348,0,0.724,0.024,0.316,0,0.609,0.03,0.337,0,0.829,0.033,0.349,0,1.091,0.026,0.347,0,1.258,0.023,0.226,0,2.228,0.016,0.267,0,2.316,0.018,0.306,0,2.222,0.021
2016-12-05 19:15,53508,12.99,-1.614,0.246,0,0.379,0.012,0.347,0,0.717,0.036,0.315,0,0.591,0.029,0.337,0,0.839,0.033,0.349,0,1.09,0.023,0.347,0,1.258,0.013,0.226,0,2.226,0.027,0.267,0,2.321,0.026,0.306,0,2.212,0.022
2016-12-05 19:30,53509,12.97,-1.703,0.247,0,0.372,0.014,0.347,0,0.707,0.026,0.315,0,0.59,0.017,0.337,0,0.836,0.024,0.349,0,1.091,0.023,0.347,0,1.255,0.02,0.226,0,2.223,0.015,0.267,0,2.322,0.03,0.306,0,2.211,0.019
2016-12-05 19:45,53510,13.01,-1.774,0.248,0,0.388,0.017,0.347,0,0.702,0.02,0.314,0,0.588,0.027,0.337,0,0.832,0.031,0.349,0,1.089,0.018,0.347,0,1.244,0.016,0.226,0,2.22,0.025,0.267,0,2.321,0.023,0.306,0,2.222,0.022
2016-12-05 20:00,53511,13.01,-1.877,0.248,0,0.384,0.017,0.346,0,0.699,0.027,0.314,0,0.58,0.026,0.337,0,0.847,0.024,0.349,0,1.076,0.024,0.347,0,1.243,0.017,0.226,0,2.219,0.013,0.267,0,2.317,0.017,0.306,0,2.216,0.033
2016-12-05 20:15,53512,12.94,-1.974,0.249,0,0.382,0.014,0.346,0,0.683,0.036,0.314,0,0.582,0.012,0.337,0,0.841,0.022,0.349,0,1.083,0.026,0.347,0,1.238,0.019,0.226,0,2.225,0.025,0.267,0,2.318,0.019,0.306,0,2.218,0.034
2016-12-05 20:30,53513,12.94,-1.993,0.249,0,0.395,0.019,0.345,0,0.679,0.016,0.313,0,0.592,0.03,0.337,0,0.848,0.016,0.349,0,1.082,0.018,0.347,0,1.235,0.016,0.226,0,2.214,0.022,0.267,0,2.32,0.026,0.306,0,2.208,0.013
2016-12-05 20:45,53514,12.98,-1.981,0.249,0,0.399,0.012,0.345,0,0.67,0.031,0.313,0,0.576,0.034,0.338,0,0.849,0.022,0.348,0,1.076,0.016,0.347,0,1.226,0.032,0.225,0,2.219,0.015,0.267,0,2.308,0.02,0.306,0,2.213,0.022
2016-12-05 21:00,53515,12.99,-2.048,0.249,0,0.397,0.022,0.344,0,0.662,0.036,0.312,0,0.586,0.032,0.338,0,0.857,0.028,0.348,0,1.077,0.023,0.347,0,1.219,0.03,0.225,0,2.221,0.016,0.267,0,2.302,0.026,0.306,0,2.21,0.035
2016-12-05 21:15,53516,12.9,-2.061,0.249,0,0.388,0.018,0.344,0,0.659,0.026,0.312,0,0.576,0.019,0.338,0,0.865,0.018,0.348,0,1.073,0.021,0.347,0,1.23,0.016,0.225,0,2.203,0.022,0.267,0,2.308,0.02,0.306,0,2.209,0.023
2016-12-05 21:30,53517,12.89,-2.051,0.248,0,0.389,0.013,0.343,0,0.647,0.021,0.311,0,0.57,0.016,0.338,0,0.86,0.016,0.348,0,1.064,0.024,0.347,0,1.219,0.02,0.225,0,2.21,0.015,0.267,0,2.304,0.029,0.306,0,2.209,0.032
2016-12-05 21:45,53518,12.95,-2.1,0.247,0,0.386,0.013,0.342,0,0.663,0.034,0.311,0,0.554,0.026,0.338,0,0.863,0.033,0.348,0,1.062,0.017,0.347,0,1.22,0.011,0.225,0,2.212,0.015,0.267,0,2.296,0.023,0.306,0,2.189,0.021
2016-12-05 22:00,53519,12.96,-2.197,0.247,0.001,0.39,0.015,0.342,0,0.644,0.02,0.31,0,0.555,0.014,0.338,0,0.872,0.033,0.348,0,1.068,0.018,0.347,0,1.211,0.018,0.225,0,2.218,0.027,0.267,0,2.297,0.019,0.306,0,2.216,0.037
2016-12-05 22:15,53520,12.89,-2.256,0.244,0.001,0.388,0.024,0.341,0,0.642,0.037,0.31,0,0.556,0.017,0.338,0,0.874,0.018,0.348,0,1.051,0.03,0.347,0,1.218,0.02,0.225,0,2.21,0.017,0.267,0,2.304,0.014,0.306,0,2.215,0.025
2016-12-05 22:30,53521,12.9,-2.19,0.241,0.001,0.371,0.02,0.34,0,0.631,0.027,0.309,0,0.539,0.014,0.338,0,0.877,0.019,0.348,0,1.047,0.023,0.347,0,1.202,0.02,0.225,0,2.213,0.023,0.267,0,2.288,0.023,0.306,0,2.21,0.026
2016-12-05 22:45,53522,12.93,-2.143,0.239,0.001,0.366,0.015,0.34,0,0.622,0.026,0.308,0,0.538,0.02,0.338,0,0.874,0.015,0.348,0,1.036,0.029,0.347,0,1.213,0.024,0.225,0,2.211,0.015,0.267,0,2.28,0.02,0.306,0,2.201,0.028
2016-12-05 23:00,53523,12.93,-2.167,0.236,0.001,0.357,0.017,0.339,0,0.605,0.025,0.308,0,0.531,0.02,0.338,0,0.865,0.028,0.348,0,1.029,0.03,0.346,0,1.204,0.028,0.225,0,2.21,0.023,0.267,0,2.282,0.011,0.306,0,2.187,0.031
2016-12-05 23:15,53524,12.88,-2.194,0.233,0.001,0.353,0.018,0.338,0,0.621,0.026,0.307,0,0.529,0.017,0.337,0,0.882,0.029,0.347,0,1.029,0.024,0.346,0,1.202,0.023,0.225,0,2.21,0.013,0.266,0,2.285,0.02,0.306,0,2.213,0.022
2016-12-05 23:30,53525,12.87,-2.228,0.23,0.001,0.327,0.02,0.338,0,0.586,0.031,0.307,0,0.523,0.02,0.337,0,0.859,0.025,0.347,0,1.016,0.023,0.346,0,1.192,0.016,0.225,0,2.211,0.023,0.266,0,2.277,0.02,0.306,0,2.198,0.026
2016-12-05 23:45,53526,12.9,-2.253,0.227,0.001,0.317,0.015,0.337,0,0.586,0.025,0.306,0,0.514,0.017,0.337,0,0.862,0.02,0.347,0,1.019,0.016,0.346,0,1.189,0.024,0.225,0,2.199,0.017,0.266,0,2.275,0.019,0.306,0,2.206,0.023
2016-12-06 00:00,53527,12.91,-2.359,0.223,0.001,0.286,0.019,0.336,0,0.577,0.029,0.305,0,0.502,0.02,0.337,0,0.87,0.019,0.347,0,1.013,0.019,0.346,0,1.188,0.025,0.225,0,2.199,0.023,0.266,0,2.273,0.029,0.305,0,2.212,0.021
2016-12-06 00:15,53528,12.86,-2.397,0.22,0.001,0.255,0.015,0.335,0,0.568,0.033,0.305,0,0.497,0.016,0.337,0,0.857,0.029,0.347,0,1,0.02,0.346,0,1.173,0.012,0.225,0,2.196,0.02,0.266,0,2.269,0.012,0.305,0,2.192,0.025
2016-12-06 00:30,53529,12.84,-2.409,0.216,0.001,0.232,0.017,0.334,0,0.572,0.03,0.304,0,0.486,0.015,0.337,0,0.853,0.024,0.347,0,1.005,0.025,0.346,0,1.175,0.025,0.225,0,2.201,0.02,0.266,0,2.253,0.024,0.305,0,2.193,0.023
2016-12-06 00:45,53530,12.88,-2.44,0.213,0.001,0.2,0.025,0.334,0,0.562,0.025,0.303,0,0.469,0.02,0.337,0,0.85,0.032,0.347,0,0.985,0.024,0.346,0,1.168,0.029,0.225,0,2.2,0.014,0.266,0,2.265,0.018,0.305,0,2.202,0.021
2016-12-06 01:00,53531,12.88,-2.525,0.209,0.001,0.172,0.026,0.333,0,0.552,0.034,0.303,0,0.472,0.021,0.336,0,0.848,0.027,0.346,0,0.984,0.025,0.346,0,1.163,0.025,0.225,0,2.198,0.023,0.266,0,2.253,0.028,0.305,0,2.198,0.026
